item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target
1,English,C,with,NP2indef,0.74,ambi,pl,1,1,some sandwiches,with some sides,sandwiches,sides,The count ordered some sandwiches with some sides that MASKTOKEN prepared especially well.,The count ordered some sandwiches with some sides that,$PL
1,English,C,with,NP2indef,0.74,low,pl,1,1,the sandwich,with some sides,sandwich,sides,The count ordered the sandwich with some sides that MASKTOKEN prepared especially well.,The count ordered the sandwich with some sides that,$PL
1,English,C,with,NP2indef,0.74,high,pl,1,1,some sandwiches,with a side,sandwiches,side,The count ordered some sandwiches with a side that MASKTOKEN prepared especially well.,The count ordered some sandwiches with a side that,$PL
2,English,C,with,def,0.85,ambi,sg,1,1,the book,with the label,book,label,Laura lost the book with the label that MASKTOKEN given to her.,Laura lost the book with the label that,$SG
2,English,C,with,def,0.85,low,sg,1,1,the books,with the label,books,label,Laura lost the books with the label that MASKTOKEN given to her.,Laura lost the books with the label that,$SG
2,English,C,with,def,0.85,high,sg,1,1,the book,with the labels,book,labels,Laura lost the book with the labels that MASKTOKEN given to her.,Laura lost the book with the labels that,$SG
2,English,C,with,def,0.85,ambi,pl,1,1,the books,with the labels,books,labels,Laura lost the books with the labels that MASKTOKEN given to her.,Laura lost the books with the labels that,$PL
2,English,C,with,def,0.85,low,pl,1,1,the book,with the labels,book,labels,Laura lost the book with the labels that MASKTOKEN given to her.,Laura lost the book with the labels that,$PL
2,English,C,with,def,0.85,high,pl,1,1,the books,with the label,books,label,Laura lost the books with the label that MASKTOKEN given to her.,Laura lost the books with the label that,$PL
2,English,C,with,NP1indef,0.85,ambi,sg,1,1,a book,with the label,book,label,Laura lost a book with the label that MASKTOKEN given to her.,Laura lost a book with the label that,$SG
2,English,C,with,NP1indef,0.85,low,sg,1,1,some books,with the label,books,label,Laura lost some books with the label that MASKTOKEN given to her.,Laura lost some books with the label that,$SG
2,English,C,with,NP1indef,0.85,high,sg,1,1,a book,with the labels,book,labels,Laura lost a book with the labels that MASKTOKEN given to her.,Laura lost a book with the labels that,$SG
2,English,C,with,NP1indef,0.85,ambi,pl,1,1,some books,with the labels,books,labels,Laura lost some books with the labels that MASKTOKEN given to her.,Laura lost some books with the labels that,$PL
2,English,C,with,NP1indef,0.85,low,pl,1,1,a book,with the labels,book,labels,Laura lost a book with the labels that MASKTOKEN given to her.,Laura lost a book with the labels that,$PL
2,English,C,with,NP1indef,0.85,high,pl,1,1,some books,with the label,books,label,Laura lost some books with the label that MASKTOKEN given to her.,Laura lost some books with the label that,$PL
2,English,C,with,NP2indef,0.85,ambi,sg,1,1,the book,with a label,book,label,Laura lost the book with a label that MASKTOKEN given to her.,Laura lost the book with a label that,$SG
2,English,C,with,NP2indef,0.85,low,sg,1,1,the books,with a label,books,label,Laura lost the books with a label that MASKTOKEN given to her.,Laura lost the books with a label that,$SG
2,English,C,with,NP2indef,0.85,high,sg,1,1,the book,with some labels,book,labels,Laura lost the book with some labels that MASKTOKEN given to her.,Laura lost the book with some labels that,$SG
2,English,C,with,NP2indef,0.85,ambi,pl,1,1,the books,with some labels,books,labels,Laura lost the books with some labels that MASKTOKEN given to her.,Laura lost the books with some labels that,$PL
2,English,C,with,NP2indef,0.85,low,pl,1,1,the book,with some labels,book,labels,Laura lost the book with some labels that MASKTOKEN given to her.,Laura lost the book with some labels that,$PL
2,English,C,with,NP2indef,0.85,high,pl,1,1,the books,with a label,books,label,Laura lost the books with a label that MASKTOKEN given to her.,Laura lost the books with a label that,$PL
3,English,C,with,def,0.56,ambi,sg,1,1,the hat,with the dress,hat,dress,Marta was wearing the hat with the dress that MASKTOKEN worn in summer.,Marta was wearing the hat with the dress that,$SG
3,English,C,with,def,0.56,low,sg,1,1,the hats,with the dress,hats,dress,Marta was wearing the hats with the dress that MASKTOKEN worn in summer.,Marta was wearing the hats with the dress that,$SG
3,English,C,with,def,0.56,high,sg,1,1,the hat,with the dresses,hat,dresses,Marta was wearing the hat with the dresses that MASKTOKEN worn in summer.,Marta was wearing the hat with the dresses that,$SG
3,English,C,with,def,0.56,ambi,pl,1,1,the hats,with the dresses,hats,dresses,Marta was wearing the hats with the dresses that MASKTOKEN worn in summer.,Marta was wearing the hats with the dresses that,$PL
3,English,C,with,def,0.56,low,pl,1,1,the hat,with the dresses,hat,dresses,Marta was wearing the hat with the dresses that MASKTOKEN worn in summer.,Marta was wearing the hat with the dresses that,$PL
3,English,C,with,def,0.56,high,pl,1,1,the hats,with the dress,hats,dress,Marta was wearing the hats with the dress that MASKTOKEN worn in summer.,Marta was wearing the hats with the dress that,$PL
3,English,C,with,NP1indef,0.56,ambi,sg,1,1,a hat,with the dress,hat,dress,Marta was wearing a hat with the dress that MASKTOKEN worn in summer.,Marta was wearing a hat with the dress that,$SG
3,English,C,with,NP1indef,0.56,low,sg,1,1,some hats,with the dress,hats,dress,Marta was wearing some hats with the dress that MASKTOKEN worn in summer.,Marta was wearing some hats with the dress that,$SG
3,English,C,with,NP1indef,0.56,high,sg,1,1,a hat,with the dresses,hat,dresses,Marta was wearing a hat with the dresses that MASKTOKEN worn in summer.,Marta was wearing a hat with the dresses that,$SG
3,English,C,with,NP1indef,0.56,ambi,pl,1,1,some hats,with the dresses,hats,dresses,Marta was wearing some hats with the dresses that MASKTOKEN worn in summer.,Marta was wearing some hats with the dresses that,$PL
3,English,C,with,NP1indef,0.56,low,pl,1,1,a hat,with the dresses,hat,dresses,Marta was wearing a hat with the dresses that MASKTOKEN worn in summer.,Marta was wearing a hat with the dresses that,$PL
3,English,C,with,NP1indef,0.56,high,pl,1,1,some hats,with the dress,hats,dress,Marta was wearing some hats with the dress that MASKTOKEN worn in summer.,Marta was wearing some hats with the dress that,$PL
3,English,C,with,NP2indef,0.56,ambi,sg,1,1,the hat,with a dress,hat,dress,Marta was wearing the hat with a dress that MASKTOKEN worn in summer.,Marta was wearing the hat with a dress that,$SG
3,English,C,with,NP2indef,0.56,low,sg,1,1,the hats,with a dress,hats,dress,Marta was wearing the hats with a dress that MASKTOKEN worn in summer.,Marta was wearing the hats with a dress that,$SG
3,English,C,with,NP2indef,0.56,high,sg,1,1,the hat,with some dresses,hat,dresses,Marta was wearing the hat with some dresses that MASKTOKEN worn in summer.,Marta was wearing the hat with some dresses that,$SG
3,English,C,with,NP2indef,0.56,ambi,pl,1,1,the hats,with some dresses,hats,dresses,Marta was wearing the hats with some dresses that MASKTOKEN worn in summer.,Marta was wearing the hats with some dresses that,$PL
3,English,C,with,NP2indef,0.56,low,pl,1,1,the hat,with some dresses,hat,dresses,Marta was wearing the hat with some dresses that MASKTOKEN worn in summer.,Marta was wearing the hat with some dresses that,$PL
3,English,C,with,NP2indef,0.56,high,pl,1,1,the hats,with a dress,hats,dress,Marta was wearing the hats with a dress that MASKTOKEN worn in summer.,Marta was wearing the hats with a dress that,$PL
4,English,C,with,def,0.42,ambi,sg,0,0,the computer,with the screen,computer,screen,It was agreed to move the computer with the screen that MASKTOKEN brought recently to another building.,It was agreed to move the computer with the screen that,$SG
4,English,C,with,def,0.42,low,sg,0,0,the computers,with the screen,computers,screen,It was agreed to move the computers with the screen that MASKTOKEN brought recently to another building.,It was agreed to move the computers with the screen that,$SG
4,English,C,with,def,0.42,high,sg,0,0,the computer,with the screens,computer,screens,It was agreed to move the computer with the screens that MASKTOKEN brought recently to another building.,It was agreed to move the computer with the screens that,$SG
4,English,C,with,def,0.42,ambi,pl,0,0,the computers,with the screens,computers,screens,It was agreed to move the computers with the screens that MASKTOKEN brought recently to another building.,It was agreed to move the computers with the screens that,$PL
4,English,C,with,def,0.42,low,pl,0,0,the computer,with the screens,computer,screens,It was agreed to move the computer with the screens that MASKTOKEN brought recently to another building.,It was agreed to move the computer with the screens that,$PL
4,English,C,with,def,0.42,high,pl,0,0,the computers,with the screen,computers,screen,It was agreed to move the computers with the screen that MASKTOKEN brought recently to another building.,It was agreed to move the computers with the screen that,$PL
4,English,C,with,NP1indef,0.42,ambi,sg,0,0,a computer,with the screen,computer,screen,It was agreed to move a computer with the screen that MASKTOKEN brought recently to another building.,It was agreed to move a computer with the screen that,$SG
4,English,C,with,NP1indef,0.42,low,sg,0,0,some computers,with the screen,computers,screen,It was agreed to move some computers with the screen that MASKTOKEN brought recently to another building.,It was agreed to move some computers with the screen that,$SG
4,English,C,with,NP1indef,0.42,high,sg,0,0,a computer,with the screens,computer,screens,It was agreed to move a computer with the screens that MASKTOKEN brought recently to another building.,It was agreed to move a computer with the screens that,$SG
4,English,C,with,NP1indef,0.42,ambi,pl,0,0,some computers,with the screens,computers,screens,It was agreed to move some computers with the screens that MASKTOKEN brought recently to another building.,It was agreed to move some computers with the screens that,$PL
4,English,C,with,NP1indef,0.42,low,pl,0,0,a computer,with the screens,computer,screens,It was agreed to move a computer with the screens that MASKTOKEN brought recently to another building.,It was agreed to move a computer with the screens that,$PL
4,English,C,with,NP1indef,0.42,high,pl,0,0,some computers,with the screen,computers,screen,It was agreed to move some computers with the screen that MASKTOKEN brought recently to another building.,It was agreed to move some computers with the screen that,$PL
4,English,C,with,NP2indef,0.42,ambi,sg,0,0,the computer,with a screen,computer,screen,It was agreed to move the computer with a screen that MASKTOKEN brought recently to another building.,It was agreed to move the computer with a screen that,$SG
4,English,C,with,NP2indef,0.42,low,sg,0,0,the computers,with a screen,computers,screen,It was agreed to move the computers with a screen that MASKTOKEN brought recently to another building.,It was agreed to move the computers with a screen that,$SG
4,English,C,with,NP2indef,0.42,high,sg,0,0,the computer,with some screens,computer,screens,It was agreed to move the computer with some screens that MASKTOKEN brought recently to another building.,It was agreed to move the computer with some screens that,$SG
4,English,C,with,NP2indef,0.42,ambi,pl,0,0,the computers,with some screens,computers,screens,It was agreed to move the computers with some screens that MASKTOKEN brought recently to another building.,It was agreed to move the computers with some screens that,$PL
4,English,C,with,NP2indef,0.42,low,pl,0,0,the computer,with some screens,computer,screens,It was agreed to move the computer with some screens that MASKTOKEN brought recently to another building.,It was agreed to move the computer with some screens that,$PL
4,English,C,with,NP2indef,0.42,high,pl,0,0,the computers,with a screen,computers,screen,It was agreed to move the computers with a screen that MASKTOKEN brought recently to another building.,It was agreed to move the computers with a screen that,$PL
5,English,C,with,def,0.38,ambi,sg,0,1,the radio,with the speaker,radio,speaker,I wanted to take the radio with the speaker that MASKTOKEN bought for a very low price.,I wanted to take the radio with the speaker that,$SG
5,English,C,with,def,0.38,low,sg,0,1,the radios,with the speaker,radios,speaker,I wanted to take the radios with the speaker that MASKTOKEN bought for a very low price.,I wanted to take the radios with the speaker that,$SG
5,English,C,with,def,0.38,high,sg,0,1,the radio,with the speakers,radio,speakers,I wanted to take the radio with the speakers that MASKTOKEN bought for a very low price.,I wanted to take the radio with the speakers that,$SG
