item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_0.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_1.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_3.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt_prob
5,Spanish,C,with,NP2indef,0.73,high,sg,0,1,la radio,con unos cables,radio,cables,Quise llevarme la radio con unos cables que MASKTOKEN por muy poco precio.,Quise llevarme la radio con unos cables que,$ES_SG,Quise llevarme la radio con unos cables que,0.021285799179780795,0.11322231372252853,0.13697553952699015,0.03364628754258803,0.02070217674249264
5,Spanish,C,with,NP2indef,0.73,ambi,pl,0,1,las radios,con unos cables,radios,cables,Quise llevarme las radios con unos cables que MASKTOKEN por muy poco precio.,Quise llevarme las radios con unos cables que,$ES_PL,Quise llevarme las radios con unos cables que,0.15163939723476716,0.012776927194046939,0.012034120504260781,0.19905453017560149,0.1366361014701738
5,Spanish,C,with,NP2indef,0.73,low,pl,0,1,la radio,con unos cables,radio,cables,Quise llevarme la radio con unos cables que MASKTOKEN por muy poco precio.,Quise llevarme la radio con unos cables que,$ES_PL,Quise llevarme la radio con unos cables que,0.13941392954794196,0.012049653956809674,0.012988725559259784,0.1855225656430548,0.13298806157490617
5,Spanish,C,with,NP2indef,0.73,high,pl,0,1,las radios,con un cable,radios,cable,Quise llevarme las radios con un cable que MASKTOKEN por muy poco precio.,Quise llevarme las radios con un cable que,$ES_PL,Quise llevarme las radios con un cable que,0.0029614645889219915,0.04059513142997162,0.027216401998662376,0.007875671303590792,0.006082035315866818
6,Spanish,C,with,def,0.81,ambi,sg,0,1,la caja,con la flor,caja,flor,En la estantería guardo la caja con la flor que MASKTOKEN en el salón.,En la estantería guardo la caja con la flor que,$ES_SG,En la estantería guardo la caja con la flor que,0.3784398505782747,0.03851731243748045,0.030360927192795817,0.42348055196225687,0.4348235118671937
6,Spanish,C,with,def,0.81,low,sg,0,1,las cajas,con la flor,cajas,flor,En la estantería guardo las cajas con la flor que MASKTOKEN en el salón.,En la estantería guardo las cajas con la flor que,$ES_SG,En la estantería guardo las cajas con la flor que,0.2517352928188643,0.057280083882792376,0.03044993231983678,0.26130344808552763,0.24579067499627172
6,Spanish,C,with,def,0.81,high,sg,0,1,la caja,con las flores,caja,flores,En la estantería guardo la caja con las flores que MASKTOKEN en el salón.,En la estantería guardo la caja con las flores que,$ES_SG,En la estantería guardo la caja con las flores que,0.14349785060454678,0.08157934316483506,0.058711610216148125,0.15362743104526544,0.13230834963781035
6,Spanish,C,with,def,0.81,ambi,pl,0,1,las cajas,con las flores,cajas,flores,En la estantería guardo las cajas con las flores que MASKTOKEN en el salón.,En la estantería guardo las cajas con las flores que,$ES_PL,En la estantería guardo las cajas con las flores que,0.32137586765446713,0.015883276624261145,0.015086030559071761,0.32595012541150936,0.3893488968121801
6,Spanish,C,with,def,0.81,low,pl,0,1,la caja,con las flores,caja,flores,En la estantería guardo la caja con las flores que MASKTOKEN en el salón.,En la estantería guardo la caja con las flores que,$ES_PL,En la estantería guardo la caja con las flores que,0.22861656422162469,0.010775945547673138,0.014278605031998043,0.2554585376902878,0.29560028583310327
6,Spanish,C,with,def,0.81,high,pl,0,1,las cajas,con la flor,cajas,flor,En la estantería guardo las cajas con la flor que MASKTOKEN en el salón.,En la estantería guardo las cajas con la flor que,$ES_PL,En la estantería guardo las cajas con la flor que,0.12726179484866407,0.011941169969752918,0.019496889404463702,0.09855625742463303,0.16280181130309757
6,Spanish,C,with,NP1indef,0.81,ambi,sg,0,1,una caja,con la flor,caja,flor,En la estantería guardo una caja con la flor que MASKTOKEN en el salón.,En la estantería guardo una caja con la flor que,$ES_SG,En la estantería guardo una caja con la flor que,0.41191220201949363,0.03698404498287736,0.02851920122138385,0.4507111638378092,0.4166513688355735
6,Spanish,C,with,NP1indef,0.81,low,sg,0,1,unas cajas,con la flor,cajas,flor,En la estantería guardo unas cajas con la flor que MASKTOKEN en el salón.,En la estantería guardo unas cajas con la flor que,$ES_SG,En la estantería guardo unas cajas con la flor que,0.2891145306147962,0.04459228953156383,0.02814391983906145,0.31908939534127967,0.2345786215643102
6,Spanish,C,with,NP1indef,0.81,high,sg,0,1,una caja,con las flores,caja,flores,En la estantería guardo una caja con las flores que MASKTOKEN en el salón.,En la estantería guardo una caja con las flores que,$ES_SG,En la estantería guardo una caja con las flores que,0.14620221357445473,0.07705728565288639,0.06566626923790564,0.11405130963365195,0.11050453258050652
6,Spanish,C,with,NP1indef,0.81,ambi,pl,0,1,unas cajas,con las flores,cajas,flores,En la estantería guardo unas cajas con las flores que MASKTOKEN en el salón.,En la estantería guardo unas cajas con las flores que,$ES_PL,En la estantería guardo unas cajas con las flores que,0.32221858850573426,0.01439756876477849,0.01525804474121939,0.3235206002716495,0.3830237578182505
6,Spanish,C,with,NP1indef,0.81,low,pl,0,1,una caja,con las flores,caja,flores,En la estantería guardo una caja con las flores que MASKTOKEN en el salón.,En la estantería guardo una caja con las flores que,$ES_PL,En la estantería guardo una caja con las flores que,0.24535022798238515,0.012886136985950869,0.012997627548969881,0.31043781455935004,0.2846328292376086
6,Spanish,C,with,NP1indef,0.81,high,pl,0,1,unas cajas,con la flor,cajas,flor,En la estantería guardo unas cajas con la flor que MASKTOKEN en el salón.,En la estantería guardo unas cajas con la flor que,$ES_PL,En la estantería guardo unas cajas con la flor que,0.10115748486839493,0.007865170445417458,0.0200751035257985,0.04288297425853216,0.13071321144104786
6,Spanish,C,with,NP2indef,0.81,ambi,sg,0,1,la caja,con una flor,caja,flor,En la estantería guardo la caja con una flor que MASKTOKEN en el salón.,En la estantería guardo la caja con una flor que,$ES_SG,En la estantería guardo la caja con una flor que,0.4095405293044223,0.04225724888488136,0.02410722351364558,0.41158944521782814,0.4625406050629408
6,Spanish,C,with,NP2indef,0.81,low,sg,0,1,las cajas,con una flor,cajas,flor,En la estantería guardo las cajas con una flor que MASKTOKEN en el salón.,En la estantería guardo las cajas con una flor que,$ES_SG,En la estantería guardo las cajas con una flor que,0.3238914734474747,0.03873363681961489,0.030330165615730598,0.2684801668166301,0.29396100460166963
6,Spanish,C,with,NP2indef,0.81,high,sg,0,1,la caja,con unas flores,caja,flores,En la estantería guardo la caja con unas flores que MASKTOKEN en el salón.,En la estantería guardo la caja con unas flores que,$ES_SG,En la estantería guardo la caja con unas flores que,0.06272397503484228,0.09686056780007057,0.06013158723810508,0.07737742236693634,0.07052885316288382
6,Spanish,C,with,NP2indef,0.81,ambi,pl,0,1,las cajas,con unas flores,cajas,flores,En la estantería guardo las cajas con unas flores que MASKTOKEN en el salón.,En la estantería guardo las cajas con unas flores que,$ES_PL,En la estantería guardo las cajas con unas flores que,0.47143741825126995,0.03700668837036386,0.01856971370230953,0.42614261696542144,0.444741690482374
6,Spanish,C,with,NP2indef,0.81,low,pl,0,1,la caja,con unas flores,caja,flores,En la estantería guardo la caja con unas flores que MASKTOKEN en el salón.,En la estantería guardo la caja con unas flores que,$ES_PL,En la estantería guardo la caja con unas flores que,0.3557853037281973,0.012505410658777194,0.012904294368151326,0.3871731161769958,0.3725339615541543
6,Spanish,C,with,NP2indef,0.81,high,pl,0,1,las cajas,con una flor,cajas,flor,En la estantería guardo las cajas con una flor que MASKTOKEN en el salón.,En la estantería guardo las cajas con una flor que,$ES_PL,En la estantería guardo las cajas con una flor que,0.05530665528181089,0.01684569669507685,0.02053878826273059,0.055377830100837855,0.11892784327619665
7,Spanish,C,with,def,0.98,ambi,sg,0,1,del buque,con el pilar,buque,pilar,El capitán autorizó la salida del buque con el pilar que MASKTOKEN.,El capitán autorizó la salida del buque con el pilar que,$ES_SG,El capitán autorizó la salida del buque con el pilar que,0.294347887778418,0.08613597714610077,0.062476876144825444,0.23015291611224598,0.20614530301947553
7,Spanish,C,with,def,0.98,low,sg,0,1,de los buques,con el pilar,buques,pilar,El capitán autorizó la salida de los buques con el pilar que MASKTOKEN.,El capitán autorizó la salida de los buques con el pilar que,$ES_SG,El capitán autorizó la salida de los buques con el pilar que,0.2751889198913986,0.07555174759800853,0.05460096808721282,0.18004168704835877,0.17272660983635646
7,Spanish,C,with,def,0.98,high,sg,0,1,del buque,con los pilares,buque,pilares,El capitán autorizó la salida del buque con los pilares que MASKTOKEN.,El capitán autorizó la salida del buque con los pilares que,$ES_SG,El capitán autorizó la salida del buque con los pilares que,0.049945888240312986,0.09426970006160629,0.06450206008279041,0.060046974232729866,0.051662301322982884
7,Spanish,C,with,def,0.98,ambi,pl,0,1,de los buques,con los pilares,buques,pilares,El capitán autorizó la salida de los buques con los pilares que MASKTOKEN.,El capitán autorizó la salida de los buques con los pilares que,$ES_PL,El capitán autorizó la salida de los buques con los pilares que,0.21442547311405225,0.013894278213255395,0.009178707081558268,0.1293467553564991,0.15464523425965382
7,Spanish,C,with,def,0.98,low,pl,0,1,del buque,con los pilares,buque,pilares,El capitán autorizó la salida del buque con los pilares que MASKTOKEN.,El capitán autorizó la salida del buque con los pilares que,$ES_PL,El capitán autorizó la salida del buque con los pilares que,0.18939778607320434,0.011302940367102443,0.008821484826713744,0.13912892877599425,0.1431343382633905
7,Spanish,C,with,def,0.98,high,pl,0,1,de los buques,con el pilar,buques,pilar,El capitán autorizó la salida de los buques con el pilar que MASKTOKEN.,El capitán autorizó la salida de los buques con el pilar que,$ES_PL,El capitán autorizó la salida de los buques con el pilar que,0.01533030074495656,0.03911256891376391,0.015203639789129864,0.026572581817191576,0.025643383354102767
7,Spanish,C,with,NP1indef,0.98,ambi,sg,0,1,de un buque,con el pilar,buque,pilar,El capitán autorizó la salida de un buque con el pilar que MASKTOKEN.,El capitán autorizó la salida de un buque con el pilar que,$ES_SG,El capitán autorizó la salida de un buque con el pilar que,0.2803056164279738,0.09350529134025276,0.07338579173145221,0.21818029797418603,0.20382751936615762
7,Spanish,C,with,NP1indef,0.98,low,sg,0,1,de unos buques,con el pilar,buques,pilar,El capitán autorizó la salida de unos buques con el pilar que MASKTOKEN.,El capitán autorizó la salida de unos buques con el pilar que,$ES_SG,El capitán autorizó la salida de unos buques con el pilar que,0.26814963117779556,0.08723314196876442,0.06904096267477322,0.16350017597119404,0.15952158105499947
7,Spanish,C,with,NP1indef,0.98,high,sg,0,1,de un buque,con los pilares,buque,pilares,El capitán autorizó la salida de un buque con los pilares que MASKTOKEN.,El capitán autorizó la salida de un buque con los pilares que,$ES_SG,El capitán autorizó la salida de un buque con los pilares que,0.05861790635777275,0.10471603824337872,0.06712796876263549,0.06684844958043001,0.050788174760890925
7,Spanish,C,with,NP1indef,0.98,ambi,pl,0,1,de unos buques,con los pilares,buques,pilares,El capitán autorizó la salida de unos buques con los pilares que MASKTOKEN.,El capitán autorizó la salida de unos buques con los pilares que,$ES_PL,El capitán autorizó la salida de unos buques con los pilares que,0.21118753860360862,0.012546827320882858,0.012209566819530726,0.14447882396542866,0.15711939491190563
7,Spanish,C,with,NP1indef,0.98,low,pl,0,1,de un buque,con los pilares,buque,pilares,El capitán autorizó la salida de un buque con los pilares que MASKTOKEN.,El capitán autorizó la salida de un buque con los pilares que,$ES_PL,El capitán autorizó la salida de un buque con los pilares que,0.16531836845707382,0.016170740185965427,0.010850049426667008,0.12192934557117496,0.13231014829977283
7,Spanish,C,with,NP1indef,0.98,high,pl,0,1,de unos buques,con el pilar,buques,pilar,El capitán autorizó la salida de unos buques con el pilar que MASKTOKEN.,El capitán autorizó la salida de unos buques con el pilar que,$ES_PL,El capitán autorizó la salida de unos buques con el pilar que,0.0186981140496858,0.020817820958680455,0.013479997769173746,0.04112863121152799,0.03859334138328663
7,Spanish,C,with,NP2indef,0.98,ambi,sg,0,1,del buque,con un pilar,buque,pilar,El capitán autorizó la salida del buque con un pilar que MASKTOKEN.,El capitán autorizó la salida del buque con un pilar que,$ES_SG,El capitán autorizó la salida del buque con un pilar que,0.2990214829882092,0.08556986896561919,0.07034589638180422,0.2417699169492309,0.2910034203173879
7,Spanish,C,with,NP2indef,0.98,low,sg,0,1,de los buques,con un pilar,buques,pilar,El capitán autorizó la salida de los buques con un pilar que MASKTOKEN.,El capitán autorizó la salida de los buques con un pilar que,$ES_SG,El capitán autorizó la salida de los buques con un pilar que,0.2707215582683986,0.08189628021663192,0.06033794548049576,0.2164238491172128,0.27414128217143485
7,Spanish,C,with,NP2indef,0.98,high,sg,0,1,del buque,con unos pilares,buque,pilares,El capitán autorizó la salida del buque con unos pilares que MASKTOKEN.,El capitán autorizó la salida del buque con unos pilares que,$ES_SG,El capitán autorizó la salida del buque con unos pilares que,0.026680978985138992,0.0801060387690237,0.05521737780633562,0.03668534023636383,0.020877185937580478
7,Spanish,C,with,NP2indef,0.98,ambi,pl,0,1,de los buques,con unos pilares,buques,pilares,El capitán autorizó la salida de los buques con unos pilares que MASKTOKEN.,El capitán autorizó la salida de los buques con unos pilares que,$ES_PL,El capitán autorizó la salida de los buques con unos pilares que,0.24116493348631352,0.015274010074502131,0.015978092975280855,0.17262147205816802,0.2170157023738284
7,Spanish,C,with,NP2indef,0.98,low,pl,0,1,del buque,con unos pilares,buque,pilares,El capitán autorizó la salida del buque con unos pilares que MASKTOKEN.,El capitán autorizó la salida del buque con unos pilares que,$ES_PL,El capitán autorizó la salida del buque con unos pilares que,0.24328789293610953,0.012032213636357952,0.014413191038210205,0.18416713021717612,0.19901949246833794
7,Spanish,C,with,NP2indef,0.98,high,pl,0,1,de los buques,con un pilar,buques,pilar,El capitán autorizó la salida de los buques con un pilar que MASKTOKEN.,El capitán autorizó la salida de los buques con un pilar que,$ES_PL,El capitán autorizó la salida de los buques con un pilar que,0.006262785288936534,0.025500397682721276,0.017749636406021008,0.010729587966057608,0.01097949217497618
8,Spanish,C,with,def,0.71,ambi,sg,1,1,la banda,con el diamante,banda,diamante,Llevé al joyero la banda con el diamante que MASKTOKEN en Colombia.,Llevé al joyero la banda con el diamante que,$ES_SG,Llevé al joyero la banda con el diamante que,0.29585100873106285,0.032497793989091805,0.0232717446643374,0.2592105356305865,0.3277383704439387
8,Spanish,C,with,def,0.71,low,sg,1,1,las bandas,con el diamante,bandas,diamante,Llevé al joyero las bandas con el diamante que MASKTOKEN en Colombia.,Llevé al joyero las bandas con el diamante que,$ES_SG,Llevé al joyero las bandas con el diamante que,0.21354108215521705,0.022229387263041023,0.011505132181401673,0.17577374048778438,0.2049712350207642
8,Spanish,C,with,def,0.71,high,sg,1,1,la banda,con los diamantes,banda,diamantes,Llevé al joyero la banda con los diamantes que MASKTOKEN en Colombia.,Llevé al joyero la banda con los diamantes que,$ES_SG,Llevé al joyero la banda con los diamantes que,0.11893954651452532,0.07730993347039317,0.06772039846713435,0.11047596043925978,0.16386142554401317
8,Spanish,C,with,def,0.71,ambi,pl,1,1,las bandas,con los diamantes,bandas,diamantes,Llevé al joyero las bandas con los diamantes que MASKTOKEN en Colombia.,Llevé al joyero las bandas con los diamantes que,$ES_PL,Llevé al joyero las bandas con los diamantes que,0.22891693145504632,0.015549090877545746,0.031055546989115113,0.23346046293625022,0.26025588108757347
8,Spanish,C,with,def,0.71,low,pl,1,1,la banda,con los diamantes,banda,diamantes,Llevé al joyero la banda con los diamantes que MASKTOKEN en Colombia.,Llevé al joyero la banda con los diamantes que,$ES_PL,Llevé al joyero la banda con los diamantes que,0.19007415723760346,0.0156662275719055,0.020356543698210217,0.16099256251507654,0.1677442583616937
