item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/bert-base-uncased_prob,/data/roberta-base_prob
4,English,B’,inanimposs,NP2Adj,0.5,ambi,sg,0,0,the dress,of the dirty girl,dress,girl,The dressmaker was sewing the dress of the dirty girl that MASKTOKEN on the floor.,The dressmaker was sewing the dress of the dirty girl that,$SG,The dressmaker was sewing the dress of the dirty girl that MASKTOKEN on the floor.,0.10073409060065006,0.3697134379669802
4,English,B’,inanimposs,NP2Adj,0.5,low,sg,0,0,the dresses,of the dirty girl,dresses,girl,The dressmaker was sewing the dresses of the dirty girl that MASKTOKEN on the floor.,The dressmaker was sewing the dresses of the dirty girl that,$SG,The dressmaker was sewing the dresses of the dirty girl that MASKTOKEN on the floor.,0.1029295610744591,0.2946605068265977
4,English,B’,inanimposs,NP2Adj,0.5,high,sg,0,0,the dress,of the dirty girl,dress,girl,The dressmaker was sewing the dress of the dirty girl that MASKTOKEN on the floor.,The dressmaker was sewing the dress of the dirty girl that,$SG,The dressmaker was sewing the dress of the dirty girl that MASKTOKEN on the floor.,0.10073409060065006,0.3697133783623354
4,English,B’,inanimposs,NP2Adj,0.5,ambi,pl,0,0,the dresses,of the dirty girl,dresses,girl,The dressmaker was sewing the dresses of the dirty girl that MASKTOKEN on the floor.,The dressmaker was sewing the dresses of the dirty girl that,$PL,The dressmaker was sewing the dresses of the dirty girl that MASKTOKEN on the floor.,0.7506460834998883,0.13447938354138889
4,English,B’,inanimposs,NP2Adj,0.5,low,pl,0,0,the dress,of the dirty girl,dress,girl,The dressmaker was sewing the dress of the dirty girl that MASKTOKEN on the floor.,The dressmaker was sewing the dress of the dirty girl that,$PL,The dressmaker was sewing the dress of the dirty girl that MASKTOKEN on the floor.,0.7856998572082396,0.09880033254601844
4,English,B’,inanimposs,NP2Adj,0.5,high,pl,0,0,the dresses,of the dirty girl,dresses,girl,The dressmaker was sewing the dresses of the dirty girl that MASKTOKEN on the floor.,The dressmaker was sewing the dresses of the dirty girl that,$PL,The dressmaker was sewing the dresses of the dirty girl that MASKTOKEN on the floor.,0.7506460834998883,0.13447931997862317
5,English,B’,inanimposs,noAdj,0.55,ambi,sg,0,0,the car,of the neighbor,car,neighbor,We borrowed the car of the neighbor that MASKTOKEN nearby.,We borrowed the car of the neighbor that,$SG,We borrowed the car of the neighbor that MASKTOKEN nearby.,0.017114773589748836,0.8250554814771357
5,English,B’,inanimposs,noAdj,0.55,low,sg,0,0,the cars,of the neighbor,cars,neighbor,We borrowed the cars of the neighbor that MASKTOKEN nearby.,We borrowed the cars of the neighbor that,$SG,We borrowed the cars of the neighbor that MASKTOKEN nearby.,0.00875709240225175,0.6697815886618474
5,English,B’,inanimposs,noAdj,0.55,high,sg,0,0,the car,of the neighbors,car,neighbors,We borrowed the car of the neighbors that MASKTOKEN nearby.,We borrowed the car of the neighbors that,$SG,We borrowed the car of the neighbors that MASKTOKEN nearby.,0.0018323662466087998,0.037685681208672495
5,English,B’,inanimposs,noAdj,0.55,ambi,pl,0,0,the cars,of the neighbors,cars,neighbors,We borrowed the cars of the neighbors that MASKTOKEN nearby.,We borrowed the cars of the neighbors that,$PL,We borrowed the cars of the neighbors that MASKTOKEN nearby.,0.018851453247138744,0.31569466338671476
5,English,B’,inanimposs,noAdj,0.55,low,pl,0,0,the car,of the neighbors,car,neighbors,We borrowed the car of the neighbors that MASKTOKEN nearby.,We borrowed the car of the neighbors that,$PL,We borrowed the car of the neighbors that MASKTOKEN nearby.,0.02899422664266317,0.5923332653997341
5,English,B’,inanimposs,noAdj,0.55,high,pl,0,0,the cars,of the neighbor,cars,neighbor,We borrowed the cars of the neighbor that MASKTOKEN nearby.,We borrowed the cars of the neighbor that,$PL,We borrowed the cars of the neighbor that MASKTOKEN nearby.,0.0008744174920308389,0.007478773894706799
5,English,B’,inanimposs,NP1Adj,0.55,ambi,sg,0,0,the old car,of the neighbor,car,neighbor,We borrowed the old car of the neighbor that MASKTOKEN nearby.,We borrowed the old car of the neighbor that,$SG,We borrowed the old car of the neighbor that MASKTOKEN nearby.,0.013123579953691338,0.7402843344549099
5,English,B’,inanimposs,NP1Adj,0.55,low,sg,0,0,the old cars,of the neighbor,cars,neighbor,We borrowed the old cars of the neighbor that MASKTOKEN nearby.,We borrowed the old cars of the neighbor that,$SG,We borrowed the old cars of the neighbor that MASKTOKEN nearby.,0.0060642544513046645,0.6420514052252251
5,English,B’,inanimposs,NP1Adj,0.55,high,sg,0,0,the old car,of the neighbors,car,neighbors,We borrowed the old car of the neighbors that MASKTOKEN nearby.,We borrowed the old car of the neighbors that,$SG,We borrowed the old car of the neighbors that MASKTOKEN nearby.,0.002306805805714482,0.052255069613499246
5,English,B’,inanimposs,NP1Adj,0.55,ambi,pl,0,0,the old cars,of the neighbors,cars,neighbors,We borrowed the old cars of the neighbors that MASKTOKEN nearby.,We borrowed the old cars of the neighbors that,$PL,We borrowed the old cars of the neighbors that MASKTOKEN nearby.,0.013765632436119175,0.3217420605073986
5,English,B’,inanimposs,NP1Adj,0.55,low,pl,0,0,the old car,of the neighbors,car,neighbors,We borrowed the old car of the neighbors that MASKTOKEN nearby.,We borrowed the old car of the neighbors that,$PL,We borrowed the old car of the neighbors that MASKTOKEN nearby.,0.022467445767070642,0.3860253223528984
5,English,B’,inanimposs,NP1Adj,0.55,high,pl,0,0,the old cars,of the neighbor,cars,neighbor,We borrowed the old cars of the neighbor that MASKTOKEN nearby.,We borrowed the old cars of the neighbor that,$PL,We borrowed the old cars of the neighbor that MASKTOKEN nearby.,0.0008846453698681803,0.008840838274713303
5,English,B’,inanimposs,NP2Adj,0.55,ambi,sg,0,0,the car,of the old neighbor,car,neighbor,We borrowed the car of the old neighbor that MASKTOKEN nearby.,We borrowed the car of the old neighbor that,$SG,We borrowed the car of the old neighbor that MASKTOKEN nearby.,0.010297665778616162,0.3794321635520749
5,English,B’,inanimposs,NP2Adj,0.55,low,sg,0,0,the cars,of the old neighbor,cars,neighbor,We borrowed the cars of the old neighbor that MASKTOKEN nearby.,We borrowed the cars of the old neighbor that,$SG,We borrowed the cars of the old neighbor that MASKTOKEN nearby.,0.006070776362294417,0.20586140705692976
5,English,B’,inanimposs,NP2Adj,0.55,high,sg,0,0,the car,of the old neighbors,car,neighbors,We borrowed the car of the old neighbors that MASKTOKEN nearby.,We borrowed the car of the old neighbors that,$SG,We borrowed the car of the old neighbors that MASKTOKEN nearby.,0.0021628444231308096,0.00611255372999507
5,English,B’,inanimposs,NP2Adj,0.55,ambi,pl,0,0,the cars,of the old neighbors,cars,neighbors,We borrowed the cars of the old neighbors that MASKTOKEN nearby.,We borrowed the cars of the old neighbors that,$PL,We borrowed the cars of the old neighbors that MASKTOKEN nearby.,0.01196336579428238,0.05332502914658038
5,English,B’,inanimposs,NP2Adj,0.55,low,pl,0,0,the car,of the old neighbors,car,neighbors,We borrowed the car of the old neighbors that MASKTOKEN nearby.,We borrowed the car of the old neighbors that,$PL,We borrowed the car of the old neighbors that MASKTOKEN nearby.,0.019207911375699344,0.10147106190229094
5,English,B’,inanimposs,NP2Adj,0.55,high,pl,0,0,the cars,of the old neighbor,cars,neighbor,We borrowed the cars of the old neighbor that MASKTOKEN nearby.,We borrowed the cars of the old neighbor that,$PL,We borrowed the cars of the old neighbor that MASKTOKEN nearby.,0.0007197505349866317,0.0022158085314266975
6,English,B’,inanimposs,noAdj,0.55,ambi,sg,0,0,the computer,of the secretary,computer,secretary,I had to borrow the computer of the secretary that MASKTOKEN in the office close to mine.,I had to borrow the computer of the secretary that,$SG,I had to borrow the computer of the secretary that MASKTOKEN in the office close to mine.,0.6843502100446227,0.42972213713352425
6,English,B’,inanimposs,noAdj,0.55,low,sg,0,0,the computers,of the secretary,computers,secretary,I had to borrow the computers of the secretary that MASKTOKEN in the office close to mine.,I had to borrow the computers of the secretary that,$SG,I had to borrow the computers of the secretary that MASKTOKEN in the office close to mine.,0.5227387812008256,0.26512241424111416
6,English,B’,inanimposs,noAdj,0.55,high,sg,0,0,the computer,of the secretaries,computer,secretaries,I had to borrow the computer of the secretaries that MASKTOKEN in the office close to mine.,I had to borrow the computer of the secretaries that,$SG,I had to borrow the computer of the secretaries that MASKTOKEN in the office close to mine.,0.005464874974325311,0.0348364508926693
6,English,B’,inanimposs,noAdj,0.55,ambi,pl,0,0,the computers,of the secretaries,computers,secretaries,I had to borrow the computers of the secretaries that MASKTOKEN in the office close to mine.,I had to borrow the computers of the secretaries that,$PL,I had to borrow the computers of the secretaries that MASKTOKEN in the office close to mine.,0.1916633237952371,0.2519933249993519
6,English,B’,inanimposs,noAdj,0.55,low,pl,0,0,the computer,of the secretaries,computer,secretaries,I had to borrow the computer of the secretaries that MASKTOKEN in the office close to mine.,I had to borrow the computer of the secretaries that,$PL,I had to borrow the computer of the secretaries that MASKTOKEN in the office close to mine.,0.21215169560982583,0.28663877649477887
6,English,B’,inanimposs,noAdj,0.55,high,pl,0,0,the computers,of the secretary,computers,secretary,I had to borrow the computers of the secretary that MASKTOKEN in the office close to mine.,I had to borrow the computers of the secretary that,$PL,I had to borrow the computers of the secretary that MASKTOKEN in the office close to mine.,0.012033350322379108,0.020329156476578892
6,English,B’,inanimposs,NP1Adj,0.55,ambi,sg,0,0,the new computer,of the secretary,computer,secretary,I had to borrow the new computer of the secretary that MASKTOKEN in the office close to mine.,I had to borrow the new computer of the secretary that,$SG,I had to borrow the new computer of the secretary that MASKTOKEN in the office close to mine.,0.8593597248489101,0.7620256355164695
6,English,B’,inanimposs,NP1Adj,0.55,low,sg,0,0,the new computers,of the secretary,computers,secretary,I had to borrow the new computers of the secretary that MASKTOKEN in the office close to mine.,I had to borrow the new computers of the secretary that,$SG,I had to borrow the new computers of the secretary that MASKTOKEN in the office close to mine.,0.5465751025155453,0.4035440127379122
6,English,B’,inanimposs,NP1Adj,0.55,high,sg,0,0,the new computer,of the secretaries,computer,secretaries,I had to borrow the new computer of the secretaries that MASKTOKEN in the office close to mine.,I had to borrow the new computer of the secretaries that,$SG,I had to borrow the new computer of the secretaries that MASKTOKEN in the office close to mine.,0.02369682252223481,0.1605507066436355
6,English,B’,inanimposs,NP1Adj,0.55,ambi,pl,0,0,the new computers,of the secretaries,computers,secretaries,I had to borrow the new computers of the secretaries that MASKTOKEN in the office close to mine.,I had to borrow the new computers of the secretaries that,$PL,I had to borrow the new computers of the secretaries that MASKTOKEN in the office close to mine.,0.3347545500180388,0.3954855496014467
