item,lang,exp,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_1-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_2-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_3-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_4-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_5-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_6-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_7-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_8-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_9-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_10-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_11-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_12-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_13-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_14-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_15-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_16-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_17-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_18-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_19-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_20-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_21-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_22-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_23-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_24-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_25-d0.2.pt_prob
19,English,Cuetos_Mitchell,low,sg,0,0,the brothers,of the priest,brothers,priest,Martha cheered the brothers of the priest who MASKTOKEN in the school.,Martha cheered the brothers of the priest who,$SG,Martha cheered the brothers of the priest who,0.19264735179058112,0.1953910395053926,0.1531398752649087,0.13798153646943545,0.1302094333471675,0.11158365021369154,0.1840936692507147,0.14602893980063225,0.12782711620495357,0.1394406786855158,0.19565129791457814,0.1086644649454005,0.1450187356760615,0.2237196991720194,0.10829015727064562,0.11788190289050324,0.11952299035929714,0.17563672856681012,0.03268668815551212,0.15454554359525763,0.14450744510581925,0.12658470190921545,0.16824984265927112,0.14788119398304067,0.1411104223408497
19,English,Cuetos_Mitchell,high,sg,0,0,the brother,of the priests,brother,priests,Martha cheered the brother of the priests who MASKTOKEN in the school.,Martha cheered the brother of the priests who,$SG,Martha cheered the brother of the priests who,0.01974060639324049,0.018621779390010418,0.04765154357865409,0.05995113229835858,0.019873771821852237,0.017135779518617555,0.006502823127363,0.017708300101651586,0.016141839328081442,0.02115634717609316,0.012163918825409237,0.009359105366761433,0.007366637949087318,0.027226632030756925,0.022778168230518814,0.041789779498922874,0.01589526235706007,0.007157367627915523,0.02146632995368858,0.01383577173127204,0.022739231703855278,0.017163289670530713,0.010914196535885878,0.010156582925265445,0.017413180962708386
19,English,Cuetos_Mitchell,ambi,pl,0,0,the brothers,of the priests,brothers,priests,Martha cheered the brothers of the priests who MASKTOKEN in the school.,Martha cheered the brothers of the priests who,$PL,Martha cheered the brothers of the priests who,0.2367016011779779,0.25245517337653606,0.21569094554340573,0.19584650556928862,0.2192818423450209,0.22429152818583464,0.2553886617586816,0.2463245922231425,0.18096807406735804,0.26467071343520143,0.2705968882547074,0.2884006675295012,0.2335603326362179,0.2749505089573594,0.26415569242156256,0.20600550106378535,0.23667904265392514,0.2509062420628827,0.28076425889992285,0.28742621475122254,0.25390729769061204,0.2576420994337747,0.22410314364394157,0.31840209261376473,0.250746519780932
19,English,Cuetos_Mitchell,low,pl,0,0,the brother,of the priests,brother,priests,Martha cheered the brother of the priests who MASKTOKEN in the school.,Martha cheered the brother of the priests who,$PL,Martha cheered the brother of the priests who,0.2654263851055032,0.17365205972857523,0.17189188977662528,0.14813303989830295,0.19796248108505043,0.2414805529135977,0.20209457502572659,0.18517517412673934,0.15390568467603627,0.19321045623288513,0.23543684355361716,0.23341517466610817,0.2318200694020467,0.20823642058074143,0.20391895520592596,0.1818879182112605,0.20134201121751705,0.2225144750695094,0.18097764293971075,0.2306392515959086,0.18751332698465095,0.152319252824753,0.20966318847315346,0.2355212386170571,0.18244720522265068
19,English,Cuetos_Mitchell,high,pl,0,0,the brothers,of the priest,brothers,priest,Martha cheered the brothers of the priest who MASKTOKEN in the school.,Martha cheered the brothers of the priest who,$PL,Martha cheered the brothers of the priest who,0.038447907935105,0.040670350974330916,0.06844443120300037,0.07817986998514748,0.05173213245242003,0.0566619613549193,0.06793065510332408,0.04891380959292757,0.023600111735262885,0.08341514575033715,0.04122146519980863,0.055035293406611174,0.03555964897708641,0.054001093788523136,0.09107675138373916,0.08348744243129946,0.06213832505397232,0.05653870944286199,0.08621869037350738,0.07506717684577424,0.05580062844090339,0.07161292336551739,0.0825559928738171,0.047370616904804486,0.07527701883588467
20,English,Cuetos_Mitchell,ambi,sg,1,0,the container,of the student,container,student,The detective photographed the container of the student that MASKTOKEN on the terrace.,The detective photographed the container of the student that,$SG,The detective photographed the container of the student that,0.25640255199799,0.23202117029388036,0.28246998930942624,0.20600661093311956,0.20252643695399009,0.2659608174439718,0.15511994661981277,0.24019642223325022,0.22670300846984937,0.2127969728709811,0.1368650581285209,0.11243417761910734,0.25632291866863177,0.29595902151739395,0.26903215932348346,0.18236764587129173,0.2276110500216948,0.1853642087040761,0.2789382635622655,0.2831131707375256,0.16735291931286156,0.20545139202020835,0.2257670989832654,0.20946202231785538,0.29255281076053397
20,English,Cuetos_Mitchell,low,sg,1,0,the containers,of the student,containers,student,The detective photographed the containers of the student that MASKTOKEN on the terrace.,The detective photographed the containers of the student that,$SG,The detective photographed the containers of the student that,0.20784969175210577,0.16694206055647465,0.20522981358343273,0.13780754171052578,0.1445680321613736,0.14675703851389343,0.10953643493227005,0.18256634101184588,0.1654900170480822,0.16544336195603293,0.1026480463325683,0.09300751615757008,0.15687189078022357,0.15484532957642827,0.07066781118272303,0.11670256875719875,0.14984657646555632,0.11609089204919343,0.17816165952012408,0.19738223326459803,0.10636596342058269,0.20724986427251935,0.17919179333217983,0.11572977398128792,0.21505254116369077
20,English,Cuetos_Mitchell,high,sg,1,0,the container,of the students,container,students,The detective photographed the container of the students that MASKTOKEN on the terrace.,The detective photographed the container of the students that,$SG,The detective photographed the container of the students that,0.083428567571465,0.04163510522576486,0.06181321258512895,0.06453650955392298,0.0949574553440371,0.060974737303006066,0.07659159223809908,0.04107071724417466,0.09441087730293951,0.124966071897326,0.033006290588303955,0.030431350573635996,0.07523362591297555,0.1334267742179449,0.0757353224315942,0.06286623085144072,0.05265611215905963,0.10066201831298116,0.09625730218918616,0.0474779635456839,0.08101068068039652,0.04401306816482542,0.07724544725950722,0.03900837922693157,0.05379281518924195
20,English,Cuetos_Mitchell,ambi,pl,1,0,the containers,of the students,containers,students,The detective photographed the containers of the students that MASKTOKEN on the terrace.,The detective photographed the containers of the students that,$PL,The detective photographed the containers of the students that,0.2644042196483358,0.21923902127389638,0.23766477590873336,0.2440501731955571,0.1404885658917543,0.2905601862976326,0.2123084913544595,0.25313009144749543,0.23085207058373314,0.1583072655024118,0.2101488343905995,0.2841613807417218,0.25947503871575606,0.2835742107986885,0.21573150700816512,0.23850154689499092,0.23899228791871963,0.2269093575629313,0.21083894738613917,0.33089489818251394,0.26365636613698484,0.2027198758028721,0.16181861064810477,0.36591933281248146,0.23522809322769334
20,English,Cuetos_Mitchell,low,pl,1,0,the container,of the students,container,students,The detective photographed the container of the students that MASKTOKEN on the terrace.,The detective photographed the container of the students that,$PL,The detective photographed the container of the students that,0.17244641552308337,0.16060486262299634,0.18692125907134027,0.1809087661700417,0.10086737149631375,0.16142065918560888,0.09943887480452851,0.163047572180389,0.12181441751229016,0.10538134773437591,0.15258788063167295,0.23539591088898248,0.12809028533605726,0.10552757241859112,0.11958675698583576,0.1641111905703987,0.12046937932712609,0.11228910162061823,0.14436749544934102,0.20602004807290086,0.14344527915791616,0.08701534125430044,0.13653471432541409,0.2329977759244315,0.15716016410894085
20,English,Cuetos_Mitchell,high,pl,1,0,the containers,of the student,containers,student,The detective photographed the containers of the student that MASKTOKEN on the terrace.,The detective photographed the containers of the student that,$PL,The detective photographed the containers of the student that,0.07108829038697095,0.07138074468573308,0.13036464670958026,0.11540748547166402,0.08048008732034617,0.133662282515143,0.13243772839728507,0.0967639748840412,0.048968665582059145,0.06613666938912743,0.08454906160730502,0.08958588834948955,0.09011780767427524,0.14512512838204117,0.11784427628192162,0.05711662015395369,0.11924557220289245,0.12662762656260185,0.06317424770656555,0.07592192177820323,0.1743740346720557,0.07444133691556942,0.07238547452496391,0.06449171149234445,0.10532292455051717
21,English,Cuetos_Mitchell,ambi,sg,0,1,the cousin,of the man,cousin,man,Mary argued with the cousin of the man who MASKTOKEN in Argentina.,Mary argued with the cousin of the man who,$SG,Mary argued with the cousin of the man who,0.3403507878636889,0.2593043207168353,0.22622015249206834,0.2786583119513728,0.2708778096733371,0.22829374977301842,0.2773540986416154,0.24425163806084615,0.299737886027303,0.24301620192886064,0.23141497033705738,0.24991740907776716,0.23494857996681529,0.2728503369282995,0.2686095744534849,0.18130937344740547,0.27588474306109756,0.2763375421498716,0.2849166246875683,0.26151884824248683,0.2634979209410562,0.20321639565969019,0.20363555441059122,0.22006021459979053,0.2238231877851966
21,English,Cuetos_Mitchell,low,sg,0,1,the cousins,of the man,cousins,man,Mary argued with the cousins of the man who MASKTOKEN in Argentina.,Mary argued with the cousins of the man who,$SG,Mary argued with the cousins of the man who,0.319080268022617,0.15329087173112965,0.159230279280544,0.1662126064096625,0.2069100304843814,0.12139604545867333,0.20818305154422534,0.13439604016915574,0.16071319065665834,0.18279787089074206,0.19246350658096434,0.140783001015512,0.17592860976782387,0.21635704891520358,0.2139836354558673,0.1056884664178328,0.21051487507896427,0.2178576847670861,0.17269173809300842,0.18126741182378892,0.20396409645268276,0.170296712200801,0.11485705519199185,0.20438756128043867,0.17753721189024008
21,English,Cuetos_Mitchell,high,sg,0,1,the cousin,of the men,cousin,men,Mary argued with the cousin of the men who MASKTOKEN in Argentina.,Mary argued with the cousin of the men who,$SG,Mary argued with the cousin of the men who,0.030549979056256227,0.03365942779730169,0.0331568528999579,0.046200478791851074,0.02032683239762756,0.04182365270332178,0.008202013802938057,0.02524050646638054,0.02458842549623963,0.031945899742554906,0.014145795431224073,0.01366606144978988,0.011674225543211403,0.00979498381442967,0.04860139679971187,0.03010365235657031,0.028533915205377625,0.015023647018454489,0.011016069080049817,0.015495804260638235,0.029423343641615585,0.019220884827221285,0.027245594945393137,0.009703948103164162,0.020365105739015732
21,English,Cuetos_Mitchell,ambi,pl,0,1,the cousins,of the men,cousins,men,Mary argued with the cousins of the men who MASKTOKEN in Argentina.,Mary argued with the cousins of the men who,$PL,Mary argued with the cousins of the men who,0.2747812053848424,0.2594400732765423,0.2442051141593793,0.28928059884139523,0.26434169063784285,0.19329520925119237,0.3004224853323122,0.27114000789333614,0.2114733073225592,0.21791451325261701,0.2418464016797377,0.26656675448776745,0.20548501935577512,0.27702256593883806,0.23085412242575742,0.25958919885281606,0.21860269015571188,0.2281949230558289,0.300585560301839,0.2731488728031384,0.2612948354659306,0.22748294594233354,0.24236876445819178,0.24867957010059594,0.25592014613149816
21,English,Cuetos_Mitchell,low,pl,0,1,the cousin,of the men,cousin,men,Mary argued with the cousin of the men who MASKTOKEN in Argentina.,Mary argued with the cousin of the men who,$PL,Mary argued with the cousin of the men who,0.26238979539176377,0.20946990429555412,0.19337190489910938,0.1920692906292567,0.24572698298870033,0.1627773040087641,0.2792358830152204,0.22030281616375635,0.16898178441820555,0.15299920690038982,0.2025285000295387,0.24839241094527864,0.18697685186067226,0.2445885305522284,0.19637105138612632,0.21384480891977198,0.18903540851331213,0.1977322675794606,0.2759109329692153,0.2357903413829021,0.18312308396731058,0.16692250783587603,0.20279982926598006,0.21818967463237326,0.1985758026714557
21,English,Cuetos_Mitchell,high,pl,0,1,the cousins,of the man,cousins,man,Mary argued with the cousins of the man who MASKTOKEN in Argentina.,Mary argued with the cousins of the man who,$PL,Mary argued with the cousins of the man who,0.05344185845846816,0.07137149839363754,0.09159701170018497,0.10421590728294339,0.04533063331815068,0.07518487220570069,0.05831657037087146,0.06548314758951523,0.03918753426060828,0.06832679248412687,0.040895406997674355,0.03547393377495922,0.025327278231999983,0.045951815386946704,0.05159164082332923,0.1078652660928574,0.05136140778665954,0.049717865946096396,0.09065798764087774,0.055381549535176156,0.03638858378985965,0.07134631678813186,0.06783844411456652,0.043984656260111166,0.07046471618098016
22,English,Cuetos_Mitchell,ambi,sg,1,0,the child,of the teacher,child,teacher,The boys poked fun at the child of the teacher who MASKTOKEN in the park.,The boys poked fun at the child of the teacher who,$SG,The boys poked fun at the child of the teacher who,0.22572514453082704,0.21097638815378583,0.14822148630689802,0.19778570331264245,0.1735090465223188,0.15290150978923012,0.14799314876940883,0.283248623453634,0.21461717228481714,0.30940749128447464,0.2617029006188041,0.4071898945493331,0.2139978014941819,0.2220309520265622,0.3530773072121107,0.18009169458678723,0.14828420866888603,0.312572073112543,0.11836556649290353,0.22533366519187803,0.17720233270078078,0.15121794314109582,0.28115529336511813,0.2451098219174639,0.20672194373755848
22,English,Cuetos_Mitchell,low,sg,1,0,the children,of the teacher,children,teacher,The boys poked fun at the children of the teacher who MASKTOKEN in the park.,The boys poked fun at the children of the teacher who,$SG,The boys poked fun at the children of the teacher who,0.18531111230259167,0.16290099627732868,0.08788245376140591,0.1635666749428888,0.1098258797305296,0.12070886686433613,0.10208174911740997,0.20107762714741995,0.1271453183577318,0.22800325568785684,0.2518622408612581,0.2193522063676241,0.15880542503450457,0.14152287410750097,0.1640232375338595,0.14913506973645846,0.11701991529791922,0.25395283098998345,0.019831699754878862,0.16815121061074123,0.10657442629548042,0.13936309340889608,0.16194079125785166,0.16650976483977087,0.16077528999993684
22,English,Cuetos_Mitchell,high,sg,1,0,the child,of the teachers,child,teachers,The boys poked fun at the child of the teachers who MASKTOKEN in the park.,The boys poked fun at the child of the teachers who,$SG,The boys poked fun at the child of the teachers who,0.009110807702285423,0.016920708426428566,0.017070160257201206,0.023988095008085963,0.010393798461660664,0.010150619899667368,0.012106055772856283,0.009929564672725322,0.00716425162613854,0.01639020255694823,0.01241634470569819,0.01915484536394274,0.007216230391255296,0.02020452274512341,0.01918239312506076,0.01630005444935939,0.013813350522890566,0.012227398516149623,0.00710334938221413,0.009585939323822679,0.012972651413041603,0.014109417135964808,0.01180268858623279,0.0034261483313797747,0.01859655084847056
22,English,Cuetos_Mitchell,ambi,pl,1,0,the children,of the teachers,children,teachers,The boys poked fun at the children of the teachers who MASKTOKEN in the park.,The boys poked fun at the children of the teachers who,$PL,The boys poked fun at the children of the teachers who,0.25214466762099863,0.312039998895977,0.22053722864876946,0.31939100397089437,0.29090092685945557,0.23209991530429175,0.28527802313483175,0.29781889013755647,0.22862481539910862,0.49135926928782014,0.2824123423848479,0.5349255000555164,0.2848987890803958,0.2761585421702122,0.5323576768089677,0.28100825442787425,0.30599730855694895,0.37989814517005893,0.2555656096907084,0.2823297494275101,0.2510602694558739,0.24171401866385,0.2910133212441117,0.32765369598542127,0.24649459290980014
