item,lang,exp,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,model,prob
21a,Spanish,Fernandez,low,sg,1,0,los relatos,del manuscrito,relatos,manuscrito,El estudiante leyó los relatos del manuscrito que MASKTOKEN en el examen.,El estudiante leyó los relatos del manuscrito que,$ES_SG,El estudiante leyó los relatos del manuscrito que MASKTOKEN en el examen.,gpt2-spanish,0.1148064352709639
21a,Spanish,Fernandez,high,sg,1,0,el relato,de los manuscritos,relato,manuscritos,El estudiante leyó el relato de los manuscritos que MASKTOKEN en el examen.,El estudiante leyó el relato de los manuscritos que,$ES_SG,El estudiante leyó el relato de los manuscritos que MASKTOKEN en el examen.,gpt2-spanish,0.0642788428706993
21a,Spanish,Fernandez,low,pl,1,0,el relato,de los manuscritos,relato,manuscritos,El estudiante leyó el relato de los manuscritos que MASKTOKEN en el examen.,El estudiante leyó el relato de los manuscritos que,$ES_PL,El estudiante leyó el relato de los manuscritos que MASKTOKEN en el examen.,gpt2-spanish,0.0344611221643837
21a,Spanish,Fernandez,high,pl,1,0,los relatos,del manuscrito,relatos,manuscrito,El estudiante leyó los relatos del manuscrito que MASKTOKEN en el examen.,El estudiante leyó los relatos del manuscrito que,$ES_PL,El estudiante leyó los relatos del manuscrito que MASKTOKEN en el examen.,gpt2-spanish,0.0125857125929336
22a,Spanish,Fernandez,low,sg,0,1,los paneles,de la caja,paneles,caja,Los arqueólogos finalmente encontraron los paneles de la caja que MASKTOKEN en el poema.,Los arqueólogos finalmente encontraron los paneles de la caja que,$ES_SG,Los arqueólogos finalmente encontraron los paneles de la caja que MASKTOKEN en el poema.,gpt2-spanish,0.0390315727003196
22a,Spanish,Fernandez,high,sg,0,1,el panel,de las cajas,panel,cajas,Los arqueólogos finalmente encontraron el panel de las cajas que MASKTOKEN en el poema.,Los arqueólogos finalmente encontraron el panel de las cajas que,$ES_SG,Los arqueólogos finalmente encontraron el panel de las cajas que MASKTOKEN en el poema.,gpt2-spanish,0.0476318124883654
22a,Spanish,Fernandez,low,pl,0,1,el panel,de las cajas,panel,cajas,Los arqueólogos finalmente encontraron el panel de las cajas que MASKTOKEN en el poema.,Los arqueólogos finalmente encontraron el panel de las cajas que,$ES_PL,Los arqueólogos finalmente encontraron el panel de las cajas que MASKTOKEN en el poema.,gpt2-spanish,0.0750672936958007
22a,Spanish,Fernandez,high,pl,0,1,los paneles,de la caja,paneles,caja,Los arqueólogos finalmente encontraron los paneles de la caja que MASKTOKEN en el poema.,Los arqueólogos finalmente encontraron los paneles de la caja que,$ES_PL,Los arqueólogos finalmente encontraron los paneles de la caja que MASKTOKEN en el poema.,gpt2-spanish,0.1094991293996301
23a,Spanish,Fernandez,low,sg,1,0,las piezas,del computadora,piezas,computadora,Enrique había inspeccionado las piezas del computadora que MASKTOKEN encima del escritorio..,Enrique había inspeccionado las piezas del computadora que,$ES_SG,Enrique había inspeccionado las piezas del computadora que MASKTOKEN encima del escritorio..,gpt2-spanish,0.0646373834796349
23a,Spanish,Fernandez,high,sg,1,0,la pieza,de las computadoras,pieza,computadoras,Enrique había inspeccionado la pieza de las computadoras que MASKTOKEN encima del escritorio..,Enrique había inspeccionado la pieza de las computadoras que,$ES_SG,Enrique había inspeccionado la pieza de las computadoras que MASKTOKEN encima del escritorio..,gpt2-spanish,0.104171921950261
23a,Spanish,Fernandez,low,pl,1,0,la pieza,de las computadoras,pieza,computadoras,Enrique había inspeccionado la pieza de las computadoras que MASKTOKEN encima del escritorio..,Enrique había inspeccionado la pieza de las computadoras que,$ES_PL,Enrique había inspeccionado la pieza de las computadoras que MASKTOKEN encima del escritorio..,gpt2-spanish,0.0497344632460059
23a,Spanish,Fernandez,high,pl,1,0,las piezas,del computadora,piezas,computadora,Enrique había inspeccionado las piezas del computadora que MASKTOKEN encima del escritorio..,Enrique había inspeccionado las piezas del computadora que,$ES_PL,Enrique había inspeccionado las piezas del computadora que MASKTOKEN encima del escritorio..,gpt2-spanish,0.0872510012848808
24a,Spanish,Fernandez,low,sg,0,0,los pasillos,del apartamento,pasillos,apartamento,Susana admiró los pasillos del apartamento que MASKTOKEN cerca del parque.,Susana admiró los pasillos del apartamento que,$ES_SG,Susana admiró los pasillos del apartamento que MASKTOKEN cerca del parque.,gpt2-spanish,0.0834841042998935
24a,Spanish,Fernandez,high,sg,0,0,el pasillo,de los apartamentos,pasillo,apartamentos,Susana admiró el pasillo de los apartamentos que MASKTOKEN cerca del parque.,Susana admiró el pasillo de los apartamentos que,$ES_SG,Susana admiró el pasillo de los apartamentos que MASKTOKEN cerca del parque.,gpt2-spanish,0.0522057226298393
24a,Spanish,Fernandez,low,pl,0,0,el pasillo,de los apartamentos,pasillo,apartamentos,Susana admiró el pasillo de los apartamentos que MASKTOKEN cerca del parque.,Susana admiró el pasillo de los apartamentos que,$ES_PL,Susana admiró el pasillo de los apartamentos que MASKTOKEN cerca del parque.,gpt2-spanish,0.0875303355844199
24a,Spanish,Fernandez,high,pl,0,0,los pasillos,del apartamento,pasillos,apartamento,Susana admiró los pasillos del apartamento que MASKTOKEN cerca del parque.,Susana admiró los pasillos del apartamento que,$ES_PL,Susana admiró los pasillos del apartamento que MASKTOKEN cerca del parque.,gpt2-spanish,0.0437034881916069
1,Spanish,Cuetos_Mitchell,low,sg,0,0,los libros,de la chica,libros,chica,Pedro miraba los libros de la chica que MASKTOKEN en el salón.,Pedro miraba los libros de la chica que,$ES_SG,Pedro miraba los libros de la chica que MASKTOKEN en el salón.,gpt2-spanish,0.1898753168122358
1,Spanish,Cuetos_Mitchell,high,sg,0,0,el libro,de las chicas,libro,chicas,Pedro miraba el libro de las chicas que MASKTOKEN en el salón.,Pedro miraba el libro de las chicas que,$ES_SG,Pedro miraba el libro de las chicas que MASKTOKEN en el salón.,gpt2-spanish,0.0725390095957578
1,Spanish,Cuetos_Mitchell,low,pl,0,0,el libro,de las chicas,libro,chicas,Pedro miraba el libro de las chicas que MASKTOKEN en el salón.,Pedro miraba el libro de las chicas que,$ES_PL,Pedro miraba el libro de las chicas que MASKTOKEN en el salón.,gpt2-spanish,0.1041093234456251
1,Spanish,Cuetos_Mitchell,high,pl,0,0,los libros,de la chica,libros,chica,Pedro miraba los libros de la chica que MASKTOKEN en el salón.,Pedro miraba los libros de la chica que,$ES_PL,Pedro miraba los libros de la chica que MASKTOKEN en el salón.,gpt2-spanish,0.0110296078682301
2,Spanish,Cuetos_Mitchell,low,sg,0,0,los criados,de la actriz,criados,actriz,Alguien disparó contra los criados de la actriz que MASKTOKEN en el balcón.,Alguien disparó contra los criados de la actriz que,$ES_SG,Alguien disparó contra los criados de la actriz que MASKTOKEN en el balcón.,gpt2-spanish,0.2069262022781686
2,Spanish,Cuetos_Mitchell,high,sg,0,0,el criado,de las actrices,criado,actrices,Alguien disparó contra el criado de las actrices que MASKTOKEN en el balcón.,Alguien disparó contra el criado de las actrices que,$ES_SG,Alguien disparó contra el criado de las actrices que MASKTOKEN en el balcón.,gpt2-spanish,0.0718455367817902
2,Spanish,Cuetos_Mitchell,low,pl,0,0,el criado,de las actrices,criado,actrices,Alguien disparó contra el criado de las actrices que MASKTOKEN en el balcón.,Alguien disparó contra el criado de las actrices que,$ES_PL,Alguien disparó contra el criado de las actrices que MASKTOKEN en el balcón.,gpt2-spanish,0.1288700869066232
2,Spanish,Cuetos_Mitchell,high,pl,0,0,los criados,de la actriz,criados,actriz,Alguien disparó contra los criados de la actriz que MASKTOKEN en el balcón.,Alguien disparó contra los criados de la actriz que,$ES_PL,Alguien disparó contra los criados de la actriz que MASKTOKEN en el balcón.,gpt2-spanish,0.0122972073506844
3,Spanish,Cuetos_Mitchell,low,sg,0,0,a los amigos,de la maestra,amigos,maestra,Juan conoció a los amigos de la maestra que MASKTOKEN en Alemania.,Juan conoció a los amigos de la maestra que,$ES_SG,Juan conoció a los amigos de la maestra que MASKTOKEN en Alemania.,gpt2-spanish,0.0620914422884943
3,Spanish,Cuetos_Mitchell,high,sg,0,0,al amigo,de las maestras,amigo,maestras,Juan conoció al amigo de las maestras que MASKTOKEN en Alemania.,Juan conoció al amigo de las maestras que,$ES_SG,Juan conoció al amigo de las maestras que MASKTOKEN en Alemania.,gpt2-spanish,0.1910016952956894
3,Spanish,Cuetos_Mitchell,low,pl,0,0,al amigo,de las maestras,amigo,maestras,Juan conoció al amigo de las maestras que MASKTOKEN en Alemania.,Juan conoció al amigo de las maestras que,$ES_PL,Juan conoció al amigo de las maestras que MASKTOKEN en Alemania.,gpt2-spanish,0.0095252531065153
3,Spanish,Cuetos_Mitchell,high,pl,0,0,a los amigos,de la maestra,amigos,maestra,Juan conoció a los amigos de la maestra que MASKTOKEN en Alemania.,Juan conoció a los amigos de la maestra que,$ES_PL,Juan conoció a los amigos de la maestra que MASKTOKEN en Alemania.,gpt2-spanish,0.1798481427784537
4,Spanish,Cuetos_Mitchell,low,sg,0,0,las maletas,del turista,maletas,turista,Un ladrón espiaba las maletas del turista que MASKTOKEN junto al buzón.,Un ladrón espiaba las maletas del turista que,$ES_SG,Un ladrón espiaba las maletas del turista que MASKTOKEN junto al buzón.,gpt2-spanish,0.2005759407970515
4,Spanish,Cuetos_Mitchell,high,sg,0,0,la maleta,de los turistas,maleta,turistas,Un ladrón espiaba la maleta de los turistas que MASKTOKEN junto al buzón.,Un ladrón espiaba la maleta de los turistas que,$ES_SG,Un ladrón espiaba la maleta de los turistas que MASKTOKEN junto al buzón.,gpt2-spanish,0.0546254414489921
4,Spanish,Cuetos_Mitchell,low,pl,0,0,la maleta,de los turistas,maleta,turistas,Un ladrón espiaba la maleta de los turistas que MASKTOKEN junto al buzón.,Un ladrón espiaba la maleta de los turistas que,$ES_PL,Un ladrón espiaba la maleta de los turistas que MASKTOKEN junto al buzón.,gpt2-spanish,0.2591887599457401
4,Spanish,Cuetos_Mitchell,high,pl,0,0,las maletas,del turista,maletas,turista,Un ladrón espiaba las maletas del turista que MASKTOKEN junto al buzón.,Un ladrón espiaba las maletas del turista que,$ES_PL,Un ladrón espiaba las maletas del turista que MASKTOKEN junto al buzón.,gpt2-spanish,0.0333912540811773
5,Spanish,Cuetos_Mitchell,low,sg,1,0,los caballos,del campesino,caballos,campesino,El turista fotografió los caballos del campesino que MASKTOKEN junto a la charca.,El turista fotografió los caballos del campesino que,$ES_SG,El turista fotografió los caballos del campesino que MASKTOKEN junto a la charca.,gpt2-spanish,0.0914051933341468
5,Spanish,Cuetos_Mitchell,high,sg,1,0,el caballo,de los campesinos,caballo,campesinos,El turista fotografió el caballo de los campesinos que MASKTOKEN junto a la charca.,El turista fotografió el caballo de los campesinos que,$ES_SG,El turista fotografió el caballo de los campesinos que MASKTOKEN junto a la charca.,gpt2-spanish,0.1344168621020856
5,Spanish,Cuetos_Mitchell,low,pl,1,0,el caballo,de los campesinos,caballo,campesinos,El turista fotografió el caballo de los campesinos que MASKTOKEN junto a la charca.,El turista fotografió el caballo de los campesinos que,$ES_PL,El turista fotografió el caballo de los campesinos que MASKTOKEN junto a la charca.,gpt2-spanish,0.1175117196555959
5,Spanish,Cuetos_Mitchell,high,pl,1,0,los caballos,del campesino,caballos,campesino,El turista fotografió los caballos del campesino que MASKTOKEN junto a la charca.,El turista fotografió los caballos del campesino que,$ES_PL,El turista fotografió los caballos del campesino que MASKTOKEN junto a la charca.,gpt2-spanish,0.1772326655911626
6,Spanish,Cuetos_Mitchell,low,sg,0,1,a las hermanas,del trabajador,hermanas,trabajador,La policía detuvo a las hermanas del trabajador que MASKTOKEN en Melilla.,La policía detuvo a las hermanas del trabajador que,$ES_SG,La policía detuvo a las hermanas del trabajador que MASKTOKEN en Melilla.,gpt2-spanish,0.1670689346331197
6,Spanish,Cuetos_Mitchell,high,sg,0,1,a la hermana,de los trabajadores,hermana,trabajadores,La policía detuvo a la hermana de los trabajadores que MASKTOKEN en Melilla.,La policía detuvo a la hermana de los trabajadores que,$ES_SG,La policía detuvo a la hermana de los trabajadores que MASKTOKEN en Melilla.,gpt2-spanish,0.1078327720554028
6,Spanish,Cuetos_Mitchell,low,pl,0,1,a la hermana,de los trabajadores,hermana,trabajadores,La policía detuvo a la hermana de los trabajadores que MASKTOKEN en Melilla.,La policía detuvo a la hermana de los trabajadores que,$ES_PL,La policía detuvo a la hermana de los trabajadores que MASKTOKEN en Melilla.,gpt2-spanish,0.1550820086717266
6,Spanish,Cuetos_Mitchell,high,pl,0,1,a las hermanas,del trabajador,hermanas,trabajador,La policía detuvo a las hermanas del trabajador que MASKTOKEN en Melilla.,La policía detuvo a las hermanas del trabajador que,$ES_PL,La policía detuvo a las hermanas del trabajador que MASKTOKEN en Melilla.,gpt2-spanish,0.0742085343498892
7,Spanish,Cuetos_Mitchell,low,sg,1,0,las medicinas,del paciente,medicinas,paciente,La enfermera apartó las medicinas del paciente que MASKTOKEN junto a la ventana.,La enfermera apartó las medicinas del paciente que,$ES_SG,La enfermera apartó las medicinas del paciente que MASKTOKEN junto a la ventana.,gpt2-spanish,0.1859086663345088
7,Spanish,Cuetos_Mitchell,high,sg,1,0,la medicina,de los pacientes,medicina,pacientes,La enfermera apartó la medicina de los pacientes que MASKTOKEN junto a la ventana.,La enfermera apartó la medicina de los pacientes que,$ES_SG,La enfermera apartó la medicina de los pacientes que MASKTOKEN junto a la ventana.,gpt2-spanish,0.0317848827602738
7,Spanish,Cuetos_Mitchell,low,pl,1,0,la medicina,de los pacientes,medicina,pacientes,La enfermera apartó la medicina de los pacientes que MASKTOKEN junto a la ventana.,La enfermera apartó la medicina de los pacientes que,$ES_PL,La enfermera apartó la medicina de los pacientes que MASKTOKEN junto a la ventana.,gpt2-spanish,0.1981705204908515
7,Spanish,Cuetos_Mitchell,high,pl,1,0,las medicinas,del paciente,medicinas,paciente,La enfermera apartó las medicinas del paciente que MASKTOKEN junto a la ventana.,La enfermera apartó las medicinas del paciente que,$ES_PL,La enfermera apartó las medicinas del paciente que MASKTOKEN junto a la ventana.,gpt2-spanish,0.0059588861787807
8,Spanish,Cuetos_Mitchell,low,sg,1,1,las relativas,del granjero,relativas,granjero,Andrés estuvo hablando con las relativas del granjero que MASKTOKEN en Brasil.,Andrés estuvo hablando con las relativas del granjero que,$ES_SG,Andrés estuvo hablando con las relativas del granjero que MASKTOKEN en Brasil.,gpt2-spanish,0.2079302560337055
8,Spanish,Cuetos_Mitchell,high,sg,1,1,la relativa,de los granjeros,relativa,granjeros,Andrés estuvo hablando con la relativa de los granjeros que MASKTOKEN en Brasil.,Andrés estuvo hablando con la relativa de los granjeros que,$ES_SG,Andrés estuvo hablando con la relativa de los granjeros que MASKTOKEN en Brasil.,gpt2-spanish,0.0258871004655532
8,Spanish,Cuetos_Mitchell,low,pl,1,1,la relativa,de los granjeros,relativa,granjeros,Andrés estuvo hablando con la relativa de los granjeros que MASKTOKEN en Brasil.,Andrés estuvo hablando con la relativa de los granjeros que,$ES_PL,Andrés estuvo hablando con la relativa de los granjeros que MASKTOKEN en Brasil.,gpt2-spanish,0.2046884878534882
8,Spanish,Cuetos_Mitchell,high,pl,1,1,las relativas,del granjero,relativas,granjero,Andrés estuvo hablando con las relativas del granjero que MASKTOKEN en Brasil.,Andrés estuvo hablando con las relativas del granjero que,$ES_PL,Andrés estuvo hablando con las relativas del granjero que MASKTOKEN en Brasil.,gpt2-spanish,0.0087560482738631
