item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/DeepESP/gpt2-spanish_prob,/data/mrm8488/spanish-gpt2_prob
5,Spanish,B’,inanimposs,NP2Adj,0.56,ambi,pl,0,0,los coches,de los vecinos viejos,coches,viejos,Pedimos prestado los coches de los vecinos viejos que MASKTOKEN por allí cerca.,Pedimos prestado los coches de los vecinos viejos que,$ES_PL,Pedimos prestado los coches de los vecinos viejos que,0.2522449962357314,0.2810772713834666
5,Spanish,B’,inanimposs,NP2Adj,0.56,low,pl,0,0,el coche,de los vecinos viejos,coche,viejos,Pedimos prestado el coche de los vecinos viejos que MASKTOKEN por allí cerca.,Pedimos prestado el coche de los vecinos viejos que,$ES_PL,Pedimos prestado el coche de los vecinos viejos que,0.20594394497615554,0.15345563069389812
5,Spanish,B’,inanimposs,NP2Adj,0.56,high,pl,0,0,los coches,del vecino viejo,coches,viejo,Pedimos prestado los coches del vecino viejo que MASKTOKEN por allí cerca.,Pedimos prestado los coches del vecino viejo que,$ES_PL,Pedimos prestado los coches del vecino viejo que,0.019877876434527764,0.15445957469377447
6,Spanish,B’,inanimposs,noAdj,0.54,ambi,sg,0,1,el ordenador,del ministro,ordenador,ministro,Tuve que pedir prestado el ordenador del ministro que MASKTOKEN en el despacho al lado del mío.,Tuve que pedir prestado el ordenador del ministro que,$ES_SG,Tuve que pedir prestado el ordenador del ministro que,0.055645572235619056,0.2873644940870008
6,Spanish,B’,inanimposs,noAdj,0.54,low,sg,0,1,los ordenadores,del ministro,ordenadores,ministro,Tuve que pedir prestado los ordenadores del ministro que MASKTOKEN en el despacho al lado del mío.,Tuve que pedir prestado los ordenadores del ministro que,$ES_SG,Tuve que pedir prestado los ordenadores del ministro que,0.037509909199229696,0.2226153993521507
6,Spanish,B’,inanimposs,noAdj,0.54,high,sg,0,1,el ordenador,de los ministros,ordenador,ministros,Tuve que pedir prestado el ordenador de los ministros que MASKTOKEN en el despacho al lado del mío.,Tuve que pedir prestado el ordenador de los ministros que,$ES_SG,Tuve que pedir prestado el ordenador de los ministros que,0.03777787971154112,0.09654527344612518
6,Spanish,B’,inanimposs,noAdj,0.54,ambi,pl,0,1,los ordenadores,de los ministros,ordenadores,ministros,Tuve que pedir prestado los ordenadores de los ministros que MASKTOKEN en el despacho al lado del mío.,Tuve que pedir prestado los ordenadores de los ministros que,$ES_PL,Tuve que pedir prestado los ordenadores de los ministros que,0.20482553890838062,0.28017328913693973
6,Spanish,B’,inanimposs,noAdj,0.54,low,pl,0,1,el ordenador,de los ministros,ordenador,ministros,Tuve que pedir prestado el ordenador de los ministros que MASKTOKEN en el despacho al lado del mío.,Tuve que pedir prestado el ordenador de los ministros que,$ES_PL,Tuve que pedir prestado el ordenador de los ministros que,0.12333352499024386,0.24386516956346327
6,Spanish,B’,inanimposs,noAdj,0.54,high,pl,0,1,los ordenadores,del ministro,ordenadores,ministro,Tuve que pedir prestado los ordenadores del ministro que MASKTOKEN en el despacho al lado del mío.,Tuve que pedir prestado los ordenadores del ministro que,$ES_PL,Tuve que pedir prestado los ordenadores del ministro que,0.03641971710084135,0.10163280501595295
6,Spanish,B’,inanimposs,NP1Adj,0.54,ambi,sg,0,1,el ordenador nuevo,del ministro,nuevo,ministro,Tuve que pedir prestado el ordenador nuevo del ministro que MASKTOKEN en el despacho al lado del mío.,Tuve que pedir prestado el ordenador nuevo del ministro que,$ES_SG,Tuve que pedir prestado el ordenador nuevo del ministro que,0.07747958942070454,0.2511320165908728
6,Spanish,B’,inanimposs,NP1Adj,0.54,low,sg,0,1,los ordenadores nuevos,del ministro,nuevos,ministro,Tuve que pedir prestado los ordenadores nuevos del ministro que MASKTOKEN en el despacho al lado del mío.,Tuve que pedir prestado los ordenadores nuevos del ministro que,$ES_SG,Tuve que pedir prestado los ordenadores nuevos del ministro que,0.05942491034727482,0.12606664941773715
6,Spanish,B’,inanimposs,NP1Adj,0.54,high,sg,0,1,el ordenador nuevo,de los ministros,nuevo,ministros,Tuve que pedir prestado el ordenador nuevo de los ministros que MASKTOKEN en el despacho al lado del mío.,Tuve que pedir prestado el ordenador nuevo de los ministros que,$ES_SG,Tuve que pedir prestado el ordenador nuevo de los ministros que,0.04717651724860161,0.11616437788035228
6,Spanish,B’,inanimposs,NP1Adj,0.54,ambi,pl,0,1,los ordenadores nuevos,de los ministros,nuevos,ministros,Tuve que pedir prestado los ordenadores nuevos de los ministros que MASKTOKEN en el despacho al lado del mío.,Tuve que pedir prestado los ordenadores nuevos de los ministros que,$ES_PL,Tuve que pedir prestado los ordenadores nuevos de los ministros que,0.24112784228651662,0.2711418138825934
6,Spanish,B’,inanimposs,NP1Adj,0.54,low,pl,0,1,el ordenador nuevo,de los ministros,nuevo,ministros,Tuve que pedir prestado el ordenador nuevo de los ministros que MASKTOKEN en el despacho al lado del mío.,Tuve que pedir prestado el ordenador nuevo de los ministros que,$ES_PL,Tuve que pedir prestado el ordenador nuevo de los ministros que,0.17045780875423588,0.20279735601565108
6,Spanish,B’,inanimposs,NP1Adj,0.54,high,pl,0,1,los ordenadores nuevos,del ministro,nuevos,ministro,Tuve que pedir prestado los ordenadores nuevos del ministro que MASKTOKEN en el despacho al lado del mío.,Tuve que pedir prestado los ordenadores nuevos del ministro que,$ES_PL,Tuve que pedir prestado los ordenadores nuevos del ministro que,0.04482794682547819,0.1416676455015704
6,Spanish,B’,inanimposs,NP2Adj,0.54,ambi,sg,0,1,el ordenador,del ministro nuevo,ordenador,nuevo,Tuve que pedir prestado el ordenador del ministro nuevo que MASKTOKEN en el despacho al lado del mío.,Tuve que pedir prestado el ordenador del ministro nuevo que,$ES_SG,Tuve que pedir prestado el ordenador del ministro nuevo que,0.14416562361441265,0.22256978179524367
6,Spanish,B’,inanimposs,NP2Adj,0.54,low,sg,0,1,los ordenadores,del ministro nuevo,ordenadores,nuevo,Tuve que pedir prestado los ordenadores del ministro nuevo que MASKTOKEN en el despacho al lado del mío.,Tuve que pedir prestado los ordenadores del ministro nuevo que,$ES_SG,Tuve que pedir prestado los ordenadores del ministro nuevo que,0.09877582221736247,0.20472818888313782
6,Spanish,B’,inanimposs,NP2Adj,0.54,high,sg,0,1,el ordenador,de los ministros nuevos,ordenador,nuevos,Tuve que pedir prestado el ordenador de los ministros nuevos que MASKTOKEN en el despacho al lado del mío.,Tuve que pedir prestado el ordenador de los ministros nuevos que,$ES_SG,Tuve que pedir prestado el ordenador de los ministros nuevos que,0.06686686844284395,0.06309014772103438
6,Spanish,B’,inanimposs,NP2Adj,0.54,ambi,pl,0,1,los ordenadores,de los ministros nuevos,ordenadores,nuevos,Tuve que pedir prestado los ordenadores de los ministros nuevos que MASKTOKEN en el despacho al lado del mío.,Tuve que pedir prestado los ordenadores de los ministros nuevos que,$ES_PL,Tuve que pedir prestado los ordenadores de los ministros nuevos que,0.2054289444373012,0.21548604903173896
6,Spanish,B’,inanimposs,NP2Adj,0.54,low,pl,0,1,el ordenador,de los ministros nuevos,ordenador,nuevos,Tuve que pedir prestado el ordenador de los ministros nuevos que MASKTOKEN en el despacho al lado del mío.,Tuve que pedir prestado el ordenador de los ministros nuevos que,$ES_PL,Tuve que pedir prestado el ordenador de los ministros nuevos que,0.14030960732281983,0.3000773643645971
6,Spanish,B’,inanimposs,NP2Adj,0.54,high,pl,0,1,los ordenadores,del ministro nuevo,ordenadores,nuevo,Tuve que pedir prestado los ordenadores del ministro nuevo que MASKTOKEN en el despacho al lado del mío.,Tuve que pedir prestado los ordenadores del ministro nuevo que,$ES_PL,Tuve que pedir prestado los ordenadores del ministro nuevo que,0.06943082285133073,0.055469794224762836
1,Spanish,C,with,def,0.92,ambi,sg,1,1,la comida,con el tomate,comida,tomate,El conde pidió la comida con el tomate que MASKTOKEN especialmente bien.,El conde pidió la comida con el tomate que,$ES_SG,El conde pidió la comida con el tomate que,0.12043091112403914,0.16837809364199074
1,Spanish,C,with,def,0.92,low,sg,1,1,las comidas,con el tomate,comidas,tomate,El conde pidió las comidas con el tomate que MASKTOKEN especialmente bien.,El conde pidió las comidas con el tomate que,$ES_SG,El conde pidió las comidas con el tomate que,0.11253350476010127,0.11522394061826446
1,Spanish,C,with,def,0.92,high,sg,1,1,la comida,con los tomates,comida,tomates,El conde pidió la comida con los tomates que MASKTOKEN especialmente bien.,El conde pidió la comida con los tomates que,$ES_SG,El conde pidió la comida con los tomates que,0.06094077534152076,0.07940732680940243
1,Spanish,C,with,def,0.92,ambi,pl,1,1,las comidas,con los tomates,comidas,tomates,El conde pidió las comidas con los tomates que MASKTOKEN especialmente bien.,El conde pidió las comidas con los tomates que,$ES_PL,El conde pidió las comidas con los tomates que,0.08963703411627932,0.08893706467208418
1,Spanish,C,with,def,0.92,low,pl,1,1,la comida,con los tomates,comida,tomates,El conde pidió la comida con los tomates que MASKTOKEN especialmente bien.,El conde pidió la comida con los tomates que,$ES_PL,El conde pidió la comida con los tomates que,0.07500987257682556,0.08640034468362057
1,Spanish,C,with,def,0.92,high,pl,1,1,las comidas,con el tomate,comidas,tomate,El conde pidió las comidas con el tomate que MASKTOKEN especialmente bien.,El conde pidió las comidas con el tomate que,$ES_PL,El conde pidió las comidas con el tomate que,0.01689092244530155,0.05772124787769073
1,Spanish,C,with,NP1indef,0.92,ambi,sg,1,1,una comida,con el tomate,comida,tomate,El conde pidió una comida con el tomate que MASKTOKEN especialmente bien.,El conde pidió una comida con el tomate que,$ES_SG,El conde pidió una comida con el tomate que,0.1283760296285692,0.16119247617621113
1,Spanish,C,with,NP1indef,0.92,low,sg,1,1,unas comidas,con el tomate,comidas,tomate,El conde pidió unas comidas con el tomate que MASKTOKEN especialmente bien.,El conde pidió unas comidas con el tomate que,$ES_SG,El conde pidió unas comidas con el tomate que,0.07664559302091689,0.1276964881018472
1,Spanish,C,with,NP1indef,0.92,high,sg,1,1,una comida,con los tomates,comida,tomates,El conde pidió una comida con los tomates que MASKTOKEN especialmente bien.,El conde pidió una comida con los tomates que,$ES_SG,El conde pidió una comida con los tomates que,0.05998552817097291,0.08036731270001063
1,Spanish,C,with,NP1indef,0.92,ambi,pl,1,1,unas comidas,con los tomates,comidas,tomates,El conde pidió unas comidas con los tomates que MASKTOKEN especialmente bien.,El conde pidió unas comidas con los tomates que,$ES_PL,El conde pidió unas comidas con los tomates que,0.08814274565997948,0.07887592616326344
1,Spanish,C,with,NP1indef,0.92,low,pl,1,1,una comida,con los tomates,comida,tomates,El conde pidió una comida con los tomates que MASKTOKEN especialmente bien.,El conde pidió una comida con los tomates que,$ES_PL,El conde pidió una comida con los tomates que,0.07922140850856785,0.07761274686207464
1,Spanish,C,with,NP1indef,0.92,high,pl,1,1,unas comidas,con el tomate,comidas,tomate,El conde pidió unas comidas con el tomate que MASKTOKEN especialmente bien.,El conde pidió unas comidas con el tomate que,$ES_PL,El conde pidió unas comidas con el tomate que,0.04582656793889228,0.037164461038660335
1,Spanish,C,with,NP2indef,0.92,ambi,sg,1,1,la comida,con un tomate,comida,tomate,El conde pidió la comida con un tomate que MASKTOKEN especialmente bien.,El conde pidió la comida con un tomate que,$ES_SG,El conde pidió la comida con un tomate que,0.14921780018007347,0.16148622975916282
1,Spanish,C,with,NP2indef,0.92,low,sg,1,1,las comidas,con un tomate,comidas,tomate,El conde pidió las comidas con un tomate que MASKTOKEN especialmente bien.,El conde pidió las comidas con un tomate que,$ES_SG,El conde pidió las comidas con un tomate que,0.14603485798052418,0.16191452010603768
1,Spanish,C,with,NP2indef,0.92,high,sg,1,1,la comida,con unos tomates,comida,tomates,El conde pidió la comida con unos tomates que MASKTOKEN especialmente bien.,El conde pidió la comida con unos tomates que,$ES_SG,El conde pidió la comida con unos tomates que,0.05442169520249962,0.07213137338975706
1,Spanish,C,with,NP2indef,0.92,ambi,pl,1,1,las comidas,con unos tomates,comidas,tomates,El conde pidió las comidas con unos tomates que MASKTOKEN especialmente bien.,El conde pidió las comidas con unos tomates que,$ES_PL,El conde pidió las comidas con unos tomates que,0.0962325661655683,0.08298274001920358
1,Spanish,C,with,NP2indef,0.92,low,pl,1,1,la comida,con unos tomates,comida,tomates,El conde pidió la comida con unos tomates que MASKTOKEN especialmente bien.,El conde pidió la comida con unos tomates que,$ES_PL,El conde pidió la comida con unos tomates que,0.09029641638746355,0.07120635017994337
1,Spanish,C,with,NP2indef,0.92,high,pl,1,1,las comidas,con un tomate,comidas,tomate,El conde pidió las comidas con un tomate que MASKTOKEN especialmente bien.,El conde pidió las comidas con un tomate que,$ES_PL,El conde pidió las comidas con un tomate que,0.005758542678857559,0.012084298358859158
2,Spanish,C,with,def,0.91,ambi,sg,1,1,el libro,con la cinta,libro,cinta,Laura perdió el libro con la cinta que MASKTOKEN en el salón.,Laura perdió el libro con la cinta que,$ES_SG,Laura perdió el libro con la cinta que,0.19186003732264112,0.16811499802464347
2,Spanish,C,with,def,0.91,low,sg,1,1,los libros,con la cinta,libros,cinta,Laura perdió los libros con la cinta que MASKTOKEN en el salón.,Laura perdió los libros con la cinta que,$ES_SG,Laura perdió los libros con la cinta que,0.19623949745931668,0.1538484266048581
2,Spanish,C,with,def,0.91,high,sg,1,1,el libro,con las cintas,libro,cintas,Laura perdió el libro con las cintas que MASKTOKEN en el salón.,Laura perdió el libro con las cintas que,$ES_SG,Laura perdió el libro con las cintas que,0.10194759831009748,0.11229609693124187
2,Spanish,C,with,def,0.91,ambi,pl,1,1,los libros,con las cintas,libros,cintas,Laura perdió los libros con las cintas que MASKTOKEN en el salón.,Laura perdió los libros con las cintas que,$ES_PL,Laura perdió los libros con las cintas que,0.049310271805119044,0.0502915589393802
2,Spanish,C,with,def,0.91,low,pl,1,1,el libro,con las cintas,libro,cintas,Laura perdió el libro con las cintas que MASKTOKEN en el salón.,Laura perdió el libro con las cintas que,$ES_PL,Laura perdió el libro con las cintas que,0.05003531439322728,0.04643028318251652
2,Spanish,C,with,def,0.91,high,pl,1,1,los libros,con la cinta,libros,cinta,Laura perdió los libros con la cinta que MASKTOKEN en el salón.,Laura perdió los libros con la cinta que,$ES_PL,Laura perdió los libros con la cinta que,0.00681426893231496,0.006418734853462116
2,Spanish,C,with,NP1indef,0.91,ambi,sg,1,1,un libro,con la cinta,libro,cinta,Laura perdió un libro con la cinta que MASKTOKEN en el salón.,Laura perdió un libro con la cinta que,$ES_SG,Laura perdió un libro con la cinta que,0.2094445726464329,0.17871818007831308
2,Spanish,C,with,NP1indef,0.91,low,sg,1,1,unos libros,con la cinta,libros,cinta,Laura perdió unos libros con la cinta que MASKTOKEN en el salón.,Laura perdió unos libros con la cinta que,$ES_SG,Laura perdió unos libros con la cinta que,0.2024389846131669,0.15261886253343881
2,Spanish,C,with,NP1indef,0.91,high,sg,1,1,un libro,con las cintas,libro,cintas,Laura perdió un libro con las cintas que MASKTOKEN en el salón.,Laura perdió un libro con las cintas que,$ES_SG,Laura perdió un libro con las cintas que,0.1133479216175104,0.13260298282583172
2,Spanish,C,with,NP1indef,0.91,ambi,pl,1,1,unos libros,con las cintas,libros,cintas,Laura perdió unos libros con las cintas que MASKTOKEN en el salón.,Laura perdió unos libros con las cintas que,$ES_PL,Laura perdió unos libros con las cintas que,0.054721721022112035,0.05272210783532305
2,Spanish,C,with,NP1indef,0.91,low,pl,1,1,un libro,con las cintas,libro,cintas,Laura perdió un libro con las cintas que MASKTOKEN en el salón.,Laura perdió un libro con las cintas que,$ES_PL,Laura perdió un libro con las cintas que,0.05638115982357306,0.0485579900830464
2,Spanish,C,with,NP1indef,0.91,high,pl,1,1,unos libros,con la cinta,libros,cinta,Laura perdió unos libros con la cinta que MASKTOKEN en el salón.,Laura perdió unos libros con la cinta que,$ES_PL,Laura perdió unos libros con la cinta que,0.006336435583318867,0.00893400637898889
