item,exp,cond,contrast,matrix,embedded,pronoun,N1,N2,N1_gender,N2_gender,mask_sents,auto_sents,target,sent,/data/bert-base-uncased_surp,/data/roberta-base_surp
57,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,feminist,m,f,the man argued that the feminist would undermine MASKTOKEN without helping the cause or gaining any public sympathy.,the man argued that the feminist would undermine,him,the man argued that the feminist would undermine MASKTOKEN without helping the cause or gaining any public sympathy.,3.747048854827881,2.509260654449463
57,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,anarchist,f,m,the woman argued that the anarchist would undermine MASKTOKEN without helping the cause or gaining any public sympathy.,the woman argued that the anarchist would undermine,him,the woman argued that the anarchist would undermine MASKTOKEN without helping the cause or gaining any public sympathy.,4.951103687286377,8.606340408325195
57,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,feminist,f,f,the woman argued that the feminist would undermine MASKTOKEN without helping the cause or gaining any public sympathy.,the woman argued that the feminist would undermine,him,the woman argued that the feminist would undermine MASKTOKEN without helping the cause or gaining any public sympathy.,6.596303462982178,4.82314920425415
57,1,Common Nouns,Match_Match,Match,Match,his,man,anarchist,m,m,the man argued that the anarchist would undermine MASKTOKEN base without helping the cause or gaining any public sympathy.,the man argued that the anarchist would undermine,his,the man argued that the anarchist would undermine MASKTOKEN base without helping the cause or gaining any public sympathy.,1.6535240411758423,1.4532134532928467
57,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,feminist,m,f,the man argued that the feminist would undermine MASKTOKEN base without helping the cause or gaining any public sympathy.,the man argued that the feminist would undermine,his,the man argued that the feminist would undermine MASKTOKEN base without helping the cause or gaining any public sympathy.,4.106054782867432,0.6772869229316711
57,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,anarchist,f,m,the woman argued that the anarchist would undermine MASKTOKEN base without helping the cause or gaining any public sympathy.,the woman argued that the anarchist would undermine,his,the woman argued that the anarchist would undermine MASKTOKEN base without helping the cause or gaining any public sympathy.,4.793889045715332,3.739440679550171
57,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,feminist,f,f,the woman argued that the feminist would undermine MASKTOKEN base without helping the cause or gaining any public sympathy.,the woman argued that the feminist would undermine,his,the woman argued that the feminist would undermine MASKTOKEN base without helping the cause or gaining any public sympathy.,7.731693267822266,3.245156764984131
58,1,Common Nouns,Match_Match,Match,Match,him,man,construction worker,m,m,the man appreciated that the construction worker had taught MASKTOKEN patiently about how to make something from scratch.,the man appreciated that the construction worker had taught,him,the man appreciated that the construction worker had taught MASKTOKEN patiently about how to make something from scratch.,0.03061426803469658,0.03618535399436951
58,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,secretary,m,f,the man appreciated that the secretary had taught MASKTOKEN patiently about how to make something from scratch.,the man appreciated that the secretary had taught,him,the man appreciated that the secretary had taught MASKTOKEN patiently about how to make something from scratch.,0.023478910326957703,0.035859767347574234
58,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,construction worker,f,m,the woman appreciated that the construction worker had taught MASKTOKEN patiently about how to make something from scratch.,the woman appreciated that the construction worker had taught,him,the woman appreciated that the construction worker had taught MASKTOKEN patiently about how to make something from scratch.,8.311624526977539,6.376196384429932
58,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,secretary,f,f,the woman appreciated that the secretary had taught MASKTOKEN patiently about how to make something from scratch.,the woman appreciated that the secretary had taught,him,the woman appreciated that the secretary had taught MASKTOKEN patiently about how to make something from scratch.,8.358482360839844,6.516565799713135
58,1,Common Nouns,Match_Match,Match,Match,his,man,construction worker,m,m,the man appreciated that the construction worker had taught MASKTOKEN friend patiently about how to make something from scratch.,the man appreciated that the construction worker had taught,his,the man appreciated that the construction worker had taught MASKTOKEN friend patiently about how to make something from scratch.,0.013377201743423939,0.027170835062861443
58,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,secretary,m,f,the man appreciated that the secretary had taught MASKTOKEN friend patiently about how to make something from scratch.,the man appreciated that the secretary had taught,his,the man appreciated that the secretary had taught MASKTOKEN friend patiently about how to make something from scratch.,0.05125856772065163,0.2602294087409973
58,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,construction worker,f,m,the woman appreciated that the construction worker had taught MASKTOKEN friend patiently about how to make something from scratch.,the woman appreciated that the construction worker had taught,his,the woman appreciated that the construction worker had taught MASKTOKEN friend patiently about how to make something from scratch.,8.225908279418945,3.1986429691314697
58,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,secretary,f,f,the woman appreciated that the secretary had taught MASKTOKEN friend patiently about how to make something from scratch.,the woman appreciated that the secretary had taught,his,the woman appreciated that the secretary had taught MASKTOKEN friend patiently about how to make something from scratch.,10.106755256652832,4.464905261993408
59,1,Common Nouns,Match_Match,Match,Match,him,man,art critic,m,m,the man assumed that the art critic would promote MASKTOKEN openly rather than support stale traditions.,the man assumed that the art critic would promote,him,the man assumed that the art critic would promote MASKTOKEN openly rather than support stale traditions.,6.6787872314453125,6.183868885040283
59,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,art curator,m,f,the man assumed that the art curator would promote MASKTOKEN openly rather than support stale traditions.,the man assumed that the art curator would promote,him,the man assumed that the art curator would promote MASKTOKEN openly rather than support stale traditions.,7.836907863616943,6.191814422607422
59,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,art critic,f,m,the woman assumed that the art critic would promote MASKTOKEN openly rather than support stale traditions.,the woman assumed that the art critic would promote,him,the woman assumed that the art critic would promote MASKTOKEN openly rather than support stale traditions.,8.872153282165527,9.070294380187988
59,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,art curator,f,f,the woman assumed that the art curator would promote MASKTOKEN openly rather than support stale traditions.,the woman assumed that the art curator would promote,him,the woman assumed that the art curator would promote MASKTOKEN openly rather than support stale traditions.,10.5246000289917,9.552767753601074
59,1,Common Nouns,Match_Match,Match,Match,his,man,art critic,m,m,the man assumed that the art critic would promote MASKTOKEN work openly rather than support stale traditions.,the man assumed that the art critic would promote,his,the man assumed that the art critic would promote MASKTOKEN work openly rather than support stale traditions.,0.7560622096061707,0.6981154680252075
59,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,art curator,m,f,the man assumed that the art curator would promote MASKTOKEN work openly rather than support stale traditions.,the man assumed that the art curator would promote,his,the man assumed that the art curator would promote MASKTOKEN work openly rather than support stale traditions.,0.6617741584777832,0.5736162066459656
59,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,art critic,f,m,the woman assumed that the art critic would promote MASKTOKEN work openly rather than support stale traditions.,the woman assumed that the art critic would promote,his,the woman assumed that the art critic would promote MASKTOKEN work openly rather than support stale traditions.,6.216320991516113,4.864311695098877
59,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,art curator,f,f,the woman assumed that the art curator would promote MASKTOKEN work openly rather than support stale traditions.,the woman assumed that the art curator would promote,his,the woman assumed that the art curator would promote MASKTOKEN work openly rather than support stale traditions.,6.972515106201172,4.234286785125732
60,1,Common Nouns,Match_Match,Match,Match,him,man,district attorney,m,m,the man remembered that the district attorney had congratulated MASKTOKEN publicly for helping to raise votes for the new law.,the man remembered that the district attorney had congratulated,him,the man remembered that the district attorney had congratulated MASKTOKEN publicly for helping to raise votes for the new law.,0.10989663004875183,0.09345657378435135
60,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,child advocate,m,f,the man remembered that the child advocate had congratulated MASKTOKEN publicly for helping to raise votes for the new law.,the man remembered that the child advocate had congratulated,him,the man remembered that the child advocate had congratulated MASKTOKEN publicly for helping to raise votes for the new law.,0.156963512301445,0.13213318586349487
